,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms)
41,41,1,50,0,0,identity,lbfgs,invscaling,0.01,True,0.9501451253466361,0.94875,0.9486458540468076,1693.771240234375,2.6767578125
42,42,1,50,0,0,identity,lbfgs,invscaling,0.01,False,0.9496288126398285,0.94875,0.948541874720961,1731.03125,2.731201171875
43,43,1,50,0,0,identity,lbfgs,constant,0.001,True,0.9638138811777495,0.9625,0.9623060015021161,1832.13525390625,2.740478515625
44,44,1,50,0,0,identity,lbfgs,constant,0.001,False,0.9547246709217183,0.95375,0.9534595704438736,1783.843017578125,2.721923828125
45,45,1,50,0,0,identity,lbfgs,adaptive,0.001,True,0.9582538412281748,0.9575,0.9572937819000197,1729.42822265625,2.700439453125
46,46,1,50,0,0,identity,lbfgs,adaptive,0.001,False,0.9534803840250595,0.9525,0.9523234593400923,1834.223876953125,2.71142578125
47,47,1,50,0,0,identity,lbfgs,invscaling,0.001,True,0.9619529878899001,0.96125,0.9610229829899241,1679.451171875,2.734619140625
48,48,1,50,0,0,identity,lbfgs,invscaling,0.001,False,0.9506108617742497,0.95,0.949755682857228,1728.635009765625,2.749755859375
49,49,1,50,0,0,identity,lbfgs,constant,0.0001,True,0.9568711149112005,0.95625,0.95616212947628,1702.734130859375,2.6904296875
50,50,1,50,0,0,identity,lbfgs,constant,0.0001,False,0.9542431614071611,0.95375,0.9534276531789257,1889.0673828125,2.716552734375
51,51,1,50,0,0,identity,lbfgs,adaptive,0.0001,True,0.9546692233596659,0.95375,0.9535924823179361,1704.488525390625,2.780517578125
52,52,1,50,0,0,identity,lbfgs,adaptive,0.0001,False,0.9621618024000327,0.96125,0.9610559744807559,1767.490478515625,1.9599609375
53,53,1,50,0,0,identity,lbfgs,invscaling,0.0001,True,0.9589766418505186,0.9575,0.9573962233201401,1822.146240234375,2.734619140625
54,54,1,50,0,0,identity,lbfgs,invscaling,0.0001,False,0.957011098700765,0.95625,0.9561563708770922,1749.6962890625,2.74072265625
55,55,1,50,0,0,relu,sgd,constant,0.01,True,0.903814940737663,0.9,0.8993228501772589,3344.662109375,2.639404296875
56,56,1,50,0,0,relu,sgd,constant,0.01,False,0.9071446930903374,0.905,0.903477636374205,3365.164794921875,2.630615234375
57,57,1,50,0,0,relu,sgd,adaptive,0.01,True,0.9044913470395832,0.9,0.8994622499703033,3368.028076171875,2.625244140625
58,58,1,50,0,0,relu,sgd,adaptive,0.01,False,0.9180076914295766,0.91375,0.9126356312915692,3327.711181640625,2.633056640625
59,59,1,50,0,0,relu,sgd,invscaling,0.01,True,0.13226623261154993,0.19125,0.1310118478447354,3324.149169921875,2.62890625
60,60,1,50,0,0,relu,sgd,invscaling,0.01,False,0.11175506075790835,0.16,0.09476357895703591,3340.347412109375,2.681884765625
61,61,1,50,0,0,relu,sgd,constant,0.001,True,0.9192152069502041,0.91625,0.9156937532059412,3318.966796875,2.66796875
62,62,1,50,0,0,relu,sgd,constant,0.001,False,0.9256851542448653,0.92125,0.919999190490915,3317.505615234375,2.65283203125
63,63,1,50,0,0,relu,sgd,adaptive,0.001,True,0.9076236242800454,0.905,0.9035504093800725,3363.9775390625,2.619140625
64,64,1,50,0,0,relu,sgd,adaptive,0.001,False,0.9140664577677378,0.91,0.9088169933400232,3367.8642578125,2.6611328125
65,65,1,50,0,0,relu,sgd,invscaling,0.001,True,0.11528930407773291,0.165,0.11660130258320539,3476.345947265625,2.68603515625
66,66,1,50,0,0,relu,sgd,invscaling,0.001,False,0.08401062146058781,0.11,0.07477026395218933,3314.806396484375,2.611083984375
67,67,1,50,0,0,relu,sgd,constant,0.0001,True,0.9131217208596167,0.91,0.9082238739456048,3333.004638671875,2.58740234375
68,68,1,50,0,0,relu,sgd,constant,0.0001,False,0.9127042299643929,0.91125,0.910220478309029,3314.724609375,2.627197265625
69,69,1,50,0,0,relu,sgd,adaptive,0.0001,True,0.91027407089609,0.90875,0.9060407205802542,3309.919677734375,2.588134765625
70,70,1,50,0,0,relu,sgd,adaptive,0.0001,False,0.9100858210922925,0.90625,0.9051703786393724,3339.908935546875,2.61962890625
71,71,1,50,0,0,relu,sgd,invscaling,0.0001,True,0.11206530524553221,0.15875,0.10871176034923086,3333.6162109375,2.787109375
72,72,1,50,0,0,relu,sgd,invscaling,0.0001,False,0.11243741861777622,0.10375,0.06841137003932965,3331.440185546875,2.7099609375
73,73,1,50,0,0,relu,adam,constant,0.01,True,0.9622200027687832,0.96125,0.9610148233002694,3725.869384765625,2.678466796875
74,74,1,50,0,0,relu,adam,constant,0.01,False,0.9633195423930041,0.9625,0.9624486975007271,3777.91162109375,2.6494140625
75,75,1,50,0,0,relu,adam,adaptive,0.01,True,0.9577668849907068,0.95625,0.9561406023620403,3737.083251953125,2.666015625
76,76,1,50,0,0,relu,adam,adaptive,0.01,False,0.9634291855365384,0.9625,0.962371308221076,3747.03759765625,2.64697265625
77,77,1,50,0,0,relu,adam,invscaling,0.01,True,0.9685798265199114,0.9675,0.967444462553149,3730.89990234375,2.669189453125
78,78,1,50,0,0,relu,adam,invscaling,0.01,False,0.9624520076101934,0.96125,0.9611525498995961,3742.17431640625,2.64794921875
79,79,1,50,0,0,relu,adam,constant,0.001,True,0.9635474646409206,0.9625,0.9623473244899139,3736.093017578125,2.666015625
80,80,1,50,0,0,relu,adam,constant,0.001,False,0.9632609478244909,0.9625,0.9623434765571952,3728.335205078125,2.632080078125
81,81,1,50,0,0,relu,adam,adaptive,0.001,True,0.9624708634760362,0.96125,0.961074720225904,3816.0869140625,2.6337890625
82,82,1,50,0,0,relu,adam,adaptive,0.001,False,0.9639358642898138,0.9625,0.962405836766522,3909.648193359375,2.665283203125
83,83,1,50,0,0,relu,adam,invscaling,0.001,True,0.9647558611186032,0.96375,0.9636649728745365,3728.22607421875,2.62548828125
84,84,1,50,0,0,relu,adam,invscaling,0.001,False,0.9656919147653766,0.965,0.9648099474579669,3728.39013671875,2.63330078125
85,85,1,50,0,0,relu,adam,constant,0.0001,True,0.963261990883942,0.9625,0.9622938555265617,3734.956298828125,2.6552734375
86,86,1,50,0,0,relu,adam,constant,0.0001,False,0.9611911731078,0.96,0.9597658105638592,3728.726806640625,2.626708984375
87,87,1,50,0,0,relu,adam,adaptive,0.0001,True,0.9655720205415327,0.965,0.9648371911507394,3748.097412109375,2.64453125
88,88,1,50,0,0,relu,adam,adaptive,0.0001,False,0.9620612951100754,0.96125,0.9610253153666757,3750.23681640625,2.661865234375
89,89,1,50,0,0,relu,adam,invscaling,0.0001,True,0.9623572989740855,0.96125,0.9612831206614838,3708.0478515625,2.64013671875
90,90,1,50,0,0,relu,adam,invscaling,0.0001,False,0.9595982813874341,0.95875,0.9583541934988298,3757.841796875,2.64013671875
91,91,1,50,0,0,relu,lbfgs,constant,0.01,True,0.9698840991099997,0.96875,0.9685852203597639,1825.7216796875,2.744384765625
92,92,1,50,0,0,relu,lbfgs,constant,0.01,False,0.9623891566574493,0.96125,0.9612398948137344,1994.998779296875,2.67724609375
93,93,1,50,0,0,relu,lbfgs,adaptive,0.01,True,0.9685984158689922,0.9675,0.96736147050928,1990.604248046875,2.7509765625
94,94,1,50,0,0,relu,lbfgs,adaptive,0.01,False,0.9646223140139761,0.96375,0.9637063292566063,1950.188720703125,2.765869140625
95,95,1,50,0,0,relu,lbfgs,invscaling,0.01,True,0.9694564140224945,0.96875,0.9686164826731936,1934.79248046875,2.68408203125
96,96,1,50,0,0,relu,lbfgs,invscaling,0.01,False,0.9684699823561885,0.9675,0.9676033120052964,2048.38818359375,2.752685546875
97,97,1,50,0,0,relu,lbfgs,constant,0.001,True,0.962191914440026,0.96125,0.9610677893411949,1897.667236328125,2.72119140625
98,98,1,50,0,0,relu,lbfgs,constant,0.001,False,0.955400118659142,0.955,0.9546095357971695,1842.30322265625,2.739501953125
99,99,1,50,0,0,relu,lbfgs,adaptive,0.001,True,0.963834214644623,0.9625,0.9622672542971583,2047.899658203125,2.681640625
100,100,1,50,0,0,relu,lbfgs,adaptive,0.001,False,0.9589910606021751,0.9575,0.9571636149684659,1909.8603515625,2.727783203125
101,101,1,50,0,0,relu,lbfgs,invscaling,0.001,True,0.9628774147507169,0.9625,0.9622334080016052,1872.25732421875,2.729736328125
102,102,1,50,0,0,relu,lbfgs,invscaling,0.001,False,0.9669307562856985,0.96625,0.9660812755743505,1867.09814453125,2.75830078125
103,103,1,50,0,0,relu,lbfgs,constant,0.0001,True,0.9579482386751321,0.9575,0.957175079958938,2004.92529296875,2.784912109375
104,104,1,50,0,0,relu,lbfgs,constant,0.0001,False,0.9637337962383569,0.9625,0.9622343946086024,1948.220947265625,3.4130859375
105,105,1,50,0,0,relu,lbfgs,adaptive,0.0001,True,0.9595639037656322,0.95875,0.9583692568172595,1928.994873046875,2.71630859375
106,106,1,50,0,0,relu,lbfgs,adaptive,0.0001,False,0.9621848179172343,0.96125,0.9612026626573466,2077.522705078125,2.836181640625
107,107,1,50,0,0,relu,lbfgs,invscaling,0.0001,True,0.9604551925809054,0.96,0.9597581038844374,1881.7578125,2.93212890625
108,108,1,50,0,0,relu,lbfgs,invscaling,0.0001,False,0.9530675672479834,0.9525,0.9521571705073556,1890.805908203125,2.966064453125
109,109,1,50,0,0,tanh,sgd,constant,0.01,True,0.907601869113497,0.90375,0.9025237024519158,3437.631103515625,3.197265625
110,110,1,50,0,0,tanh,sgd,constant,0.01,False,0.9078942552564113,0.9025,0.9016466375074143,3432.28466796875,3.155517578125
111,111,1,50,0,0,tanh,sgd,adaptive,0.01,True,0.8801884746925485,0.8775,0.8759308893593704,3444.49755859375,3.208740234375
112,112,1,50,0,0,tanh,sgd,adaptive,0.01,False,0.9026379341654074,0.8975,0.8959257098268261,3490.3564453125,3.197509765625
113,113,1,50,0,0,tanh,sgd,invscaling,0.01,True,0.15105052677376152,0.14,0.1126640286200291,3438.27685546875,3.17578125
114,114,1,50,0,0,tanh,sgd,invscaling,0.01,False,0.16872402408167106,0.20125,0.16641754670389947,3432.38134765625,3.158203125
115,115,1,50,0,0,tanh,sgd,constant,0.001,True,0.900229692351736,0.89375,0.8913973781230902,3504.56201171875,3.177978515625
116,116,1,50,0,0,tanh,sgd,constant,0.001,False,0.9122544892580874,0.9075,0.9072911120718906,3439.60791015625,3.228515625
117,117,1,50,0,0,tanh,sgd,adaptive,0.001,True,0.9039583682878309,0.90125,0.8999320920881486,3425.20947265625,3.205078125
118,118,1,50,0,0,tanh,sgd,adaptive,0.001,False,0.9074835103439196,0.9025,0.9007789278934539,3406.742919921875,3.221435546875
119,119,1,50,0,0,tanh,sgd,invscaling,0.001,True,0.11369775501450405,0.115,0.09266064541727789,3405.05859375,3.211181640625
120,120,1,50,0,0,tanh,sgd,invscaling,0.001,False,0.1758662819027032,0.1725,0.1447437573147914,3424.33349609375,3.130126953125
121,121,1,50,0,0,tanh,sgd,constant,0.0001,True,0.9057837510718899,0.9,0.8980721187102161,3294.265869140625,3.1171875
122,122,1,50,0,0,tanh,sgd,constant,0.0001,False,0.9011095902542995,0.89875,0.8973210420596154,3303.50927734375,3.153564453125
123,123,1,50,0,0,tanh,sgd,adaptive,0.0001,True,0.9013696337171788,0.8975,0.8964475788809176,3298.560302734375,3.14208984375
124,124,1,50,0,0,tanh,sgd,adaptive,0.0001,False,0.9029285432476124,0.89875,0.8972805590899737,3332.864990234375,3.167236328125
125,125,1,50,0,0,tanh,sgd,invscaling,0.0001,True,0.11387618181012987,0.15,0.11743035852795637,3373.218505859375,3.1181640625
126,126,1,50,0,0,tanh,sgd,invscaling,0.0001,False,0.08360912807061605,0.10375,0.07663597805674903,3492.61962890625,3.18310546875
127,127,1,50,0,0,tanh,adam,constant,0.01,True,0.9634865373472934,0.9625,0.9623206067499287,3709.997802734375,3.105224609375
128,128,1,50,0,0,tanh,adam,constant,0.01,False,0.9670820954614279,0.96625,0.9660901904556237,3700.511474609375,3.140869140625
129,129,1,50,0,0,tanh,adam,adaptive,0.01,True,0.9642867988599694,0.9625,0.9625200821739612,3726.609619140625,3.18359375
130,130,1,50,0,0,tanh,adam,adaptive,0.01,False,0.962281473031764,0.96125,0.9611355576447225,3690.823974609375,3.1162109375
131,131,1,50,0,0,tanh,adam,invscaling,0.01,True,0.9634361170020708,0.9625,0.962351347027524,3727.958740234375,3.1044921875
132,132,1,50,0,0,tanh,adam,invscaling,0.01,False,0.9610999856731562,0.96,0.959732691148939,3754.67236328125,3.14794921875
133,133,1,50,0,0,tanh,adam,constant,0.001,True,0.9671920600226119,0.96625,0.966156565958375,3688.27001953125,3.071533203125
134,134,1,50,0,0,tanh,adam,constant,0.001,False,0.9565608769663692,0.955,0.9548390969019528,3687.48779296875,3.13037109375
135,135,1,50,0,0,tanh,adam,adaptive,0.001,True,0.9604104715392293,0.95875,0.9586914657462274,3693.3134765625,3.146484375
136,136,1,50,0,0,tanh,adam,adaptive,0.001,False,0.9660018015638375,0.965,0.9648466059801646,3691.003662109375,3.08984375
137,137,1,50,0,0,tanh,adam,invscaling,0.001,True,0.9642103362835069,0.9625,0.9623058521827602,3693.788330078125,3.115478515625
138,138,1,50,0,0,tanh,adam,invscaling,0.001,False,0.9649235586664683,0.96375,0.9636638555001531,3713.494384765625,3.111328125
139,139,1,50,0,0,tanh,adam,constant,0.0001,True,0.961458031000714,0.96,0.9598988555965074,3696.388427734375,3.12060546875
140,140,1,50,0,0,tanh,adam,constant,0.0001,False,0.9658281504375558,0.965,0.9648443727141175,3696.853759765625,3.09228515625
141,141,1,50,0,0,tanh,adam,adaptive,0.0001,True,0.9623589769883096,0.96125,0.9611987903542349,3707.76513671875,3.1083984375
142,142,1,50,0,0,tanh,adam,adaptive,0.0001,False,0.9613517626579244,0.96,0.9599081433311292,3774.208740234375,3.115234375
143,143,1,50,0,0,tanh,adam,invscaling,0.0001,True,0.9632966481146539,0.9625,0.9623473728764559,3834.3154296875,3.099853515625
144,144,1,50,0,0,tanh,adam,invscaling,0.0001,False,0.9660776508090073,0.965,0.964884638752458,3708.43310546875,3.127685546875
145,145,1,50,0,0,tanh,lbfgs,constant,0.01,True,0.965327848934142,0.965,0.9647901262868757,2038.819091796875,3.223388671875
146,146,1,50,0,0,tanh,lbfgs,constant,0.01,False,0.9605796828323847,0.96,0.9598773635935857,1804.25439453125,3.29541015625
147,147,1,50,0,0,tanh,lbfgs,adaptive,0.01,True,0.9621965547057719,0.96125,0.9611495734526575,1201.978759765625,3.315673828125
148,148,1,50,0,0,tanh,lbfgs,adaptive,0.01,False,0.9695608648593619,0.96875,0.9687463748907625,1284.1220703125,3.343017578125
149,149,1,50,0,0,tanh,lbfgs,invscaling,0.01,True,0.9667096193678053,0.96625,0.9661732003599939,2166.58935546875,3.29052734375
150,150,1,50,0,0,tanh,lbfgs,invscaling,0.01,False,0.9571626175676913,0.95625,0.9560825250783439,1746.108154296875,3.26953125
151,151,1,50,0,0,tanh,lbfgs,constant,0.001,True,0.9644180723144139,0.96375,0.9637944274602965,1603.373046875,3.336181640625
152,152,1,50,0,0,tanh,lbfgs,constant,0.001,False,0.9720072250652229,0.97125,0.9712574938987266,1085.685791015625,3.338134765625
153,153,1,50,0,0,tanh,lbfgs,adaptive,0.001,True,0.9682742530255368,0.9675,0.9675151683064361,1575.5869140625,3.338623046875
154,154,1,50,0,0,tanh,lbfgs,adaptive,0.001,False,0.968795694757124,0.9675,0.9676766737618385,992.604248046875,3.4541015625
155,155,1,50,0,0,tanh,lbfgs,invscaling,0.001,True,0.965637534327047,0.96375,0.9638245820295677,751.962158203125,3.318359375
156,156,1,50,0,0,tanh,lbfgs,invscaling,0.001,False,0.9628607540761613,0.9625,0.9623222820682341,1473.297607421875,3.2802734375
157,157,1,50,0,0,tanh,lbfgs,constant,0.0001,True,0.9651869800962257,0.96375,0.9640139351882057,829.854736328125,3.309814453125
158,158,1,50,0,0,tanh,lbfgs,constant,0.0001,False,0.9586669813414747,0.9575,0.9574941437364377,1298.826904296875,3.2900390625
159,159,1,50,0,0,tanh,lbfgs,adaptive,0.0001,True,0.954770884162061,0.95375,0.9535227007527532,1074.05908203125,3.30615234375
160,160,1,50,0,0,tanh,lbfgs,adaptive,0.0001,False,0.9660234450769798,0.965,0.9650735503351487,1223.63916015625,3.3193359375
161,161,1,50,0,0,tanh,lbfgs,invscaling,0.0001,True,0.9640697075709913,0.96375,0.963414470256497,1154.246826171875,3.304443359375
162,162,1,50,0,0,tanh,lbfgs,invscaling,0.0001,False,0.9614334540483149,0.96125,0.9611157927415362,1060.65576171875,3.322998046875
163,163,1,100,0,0,identity,sgd,constant,0.01,True,0.9230928511847352,0.92,0.9188808669390809,3768.382568359375,2.901611328125
164,164,1,100,0,0,identity,sgd,constant,0.01,False,0.9190822849985145,0.9175,0.915938945040672,3766.40576171875,2.925537109375
165,165,1,100,0,0,identity,sgd,adaptive,0.01,True,0.925269070707283,0.92125,0.9198030591658672,3770.660400390625,2.884765625
166,166,1,100,0,0,identity,sgd,adaptive,0.01,False,0.9212029458010995,0.9175,0.9161931630585485,3768.464599609375,2.9140625
167,167,1,100,0,0,identity,sgd,invscaling,0.01,True,0.21007480502575177,0.25125,0.21940757554393933,3765.9287109375,2.90185546875
168,168,1,100,0,0,identity,sgd,invscaling,0.01,False,0.22387791648253186,0.2475,0.21897438564998523,3776.57421875,2.89404296875
169,169,1,100,0,0,identity,sgd,constant,0.001,True,0.9224174842780877,0.92,0.9187211730001689,3775.5390625,2.883056640625
170,170,1,100,0,0,identity,sgd,constant,0.001,False,0.9278277704759124,0.925,0.9240570865822869,3837.0712890625,2.864501953125
171,171,1,100,0,0,identity,sgd,adaptive,0.001,True,0.9307520920252188,0.92625,0.9249019581912274,3889.795166015625,2.9228515625
172,172,1,100,0,0,identity,sgd,adaptive,0.001,False,0.9238481747050765,0.91875,0.9174452561438781,3772.696044921875,2.866455078125
173,173,1,100,0,0,identity,sgd,invscaling,0.001,True,0.21199519449079252,0.24,0.21037516019781521,3803.94873046875,2.91455078125
174,174,1,100,0,0,identity,sgd,invscaling,0.001,False,0.21241355758912137,0.2475,0.22418148405619776,3783.5546875,2.893798828125
175,175,1,100,0,0,identity,sgd,constant,0.0001,True,0.9267685953401127,0.92375,0.9228442771520506,3833.89013671875,2.868896484375
176,176,1,100,0,0,identity,sgd,constant,0.0001,False,0.9243950285472268,0.9225,0.9214648895083005,3792.368408203125,2.8759765625
177,177,1,100,0,0,identity,sgd,adaptive,0.0001,True,0.9225988133866905,0.92,0.9189134016452255,3782.687255859375,2.884521484375
178,178,1,100,0,0,identity,sgd,adaptive,0.0001,False,0.9288350203733796,0.925,0.9238449630463184,3779.1103515625,2.907470703125
179,179,1,100,0,0,identity,sgd,invscaling,0.0001,True,0.1831345652558571,0.20375,0.1797984052357659,3771.906982421875,2.906494140625
180,180,1,100,0,0,identity,sgd,invscaling,0.0001,False,0.28048266724123033,0.32875,0.28445168471524085,3774.419189453125,2.8623046875
181,181,1,100,0,0,identity,adam,constant,0.01,True,0.9554104026922456,0.95375,0.953512535953958,4478.3251953125,2.95556640625
182,182,1,100,0,0,identity,adam,constant,0.01,False,0.9573538510493311,0.95625,0.9560599351885734,4479.37109375,2.91015625
183,183,1,100,0,0,identity,adam,adaptive,0.01,True,0.9528997843634974,0.95125,0.9510039342618896,4505.90625,2.90234375
184,184,1,100,0,0,identity,adam,adaptive,0.01,False,0.9565209026143587,0.955,0.9548261632256886,4486.83740234375,2.973388671875
185,185,1,100,0,0,identity,adam,invscaling,0.01,True,0.9567368398402148,0.955,0.9548053528559494,4544.14599609375,2.93359375
186,186,1,100,0,0,identity,adam,invscaling,0.01,False,0.9562963168343208,0.955,0.9546780390951298,4696.913330078125,2.968017578125
187,187,1,100,0,0,identity,adam,constant,0.001,True,0.9532162182024857,0.95125,0.9510372511012002,4552.5361328125,3.012939453125
188,188,1,100,0,0,identity,adam,constant,0.001,False,0.9564779731206281,0.955,0.9546682254042761,4549.1455078125,2.993408203125
189,189,1,100,0,0,identity,adam,adaptive,0.001,True,0.9589135281353239,0.9575,0.9573340682826393,4595.158935546875,2.994873046875
190,190,1,100,0,0,identity,adam,adaptive,0.001,False,0.9591385302416222,0.9575,0.9573088506519636,4559.1376953125,3.029541015625
191,191,1,100,0,0,identity,adam,invscaling,0.001,True,0.9567189186156182,0.955,0.9548351570355895,4551.09130859375,2.998291015625
192,192,1,100,0,0,identity,adam,invscaling,0.001,False,0.9547877056205754,0.9525,0.9520634471556754,4550.025146484375,3.0048828125
193,193,1,100,0,0,identity,adam,constant,0.0001,True,0.954310728151557,0.9525,0.9521914713919913,4547.530517578125,3.017822265625
194,194,1,100,0,0,identity,adam,constant,0.0001,False,0.95573169973027,0.95375,0.9535361255605124,4551.646484375,3.0126953125
195,195,1,100,0,0,identity,adam,adaptive,0.0001,True,0.9603294934527956,0.95875,0.9586599841212313,4554.74658203125,3.038330078125
196,196,1,100,0,0,identity,adam,adaptive,0.0001,False,0.9561245303830462,0.955,0.9547073348619355,4558.42626953125,3.031494140625
197,197,1,100,0,0,identity,adam,invscaling,0.0001,True,0.9495315355808117,0.9475,0.9471182189543543,4551.2197265625,2.982177734375
198,198,1,100,0,0,identity,adam,invscaling,0.0001,False,0.9518316590140156,0.95,0.9497172566516457,4551.17138671875,3.0615234375
199,199,1,100,0,0,identity,lbfgs,constant,0.01,True,0.9601328196835257,0.95875,0.9586110865262865,2446.87109375,3.12890625
200,200,1,100,0,0,identity,lbfgs,constant,0.01,False,0.9547201464314652,0.95375,0.9534136484144217,2409.9853515625,3.132080078125
201,201,1,100,0,0,identity,lbfgs,adaptive,0.01,True,0.9569572691870212,0.95625,0.9559695454593415,2386.578857421875,6.99609375
202,202,1,100,0,0,identity,lbfgs,adaptive,0.01,False,0.9584122415731963,0.9575,0.9571197176280825,2357.164794921875,3.09521484375
203,203,1,100,0,0,identity,lbfgs,invscaling,0.01,True,0.9537169610308622,0.9525,0.9522717297442398,2424.606689453125,3.11181640625
204,204,1,100,0,0,identity,lbfgs,invscaling,0.01,False,0.9624108946727391,0.96125,0.9611044355581041,2264.898193359375,3.12060546875
