idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
1369,5e+10,37556907.0,0.1,0.7,122.5
1370,6e+10,38193264.0,0.1,0.6,122.1
1371,6e+10,34947571.0,0.1,0.5,122.2
1372,6e+10,38854153.0,0.1,0.6,122.2
1373,5e+10,41469739.0,0.1,0.6,122.3
1374,6e+10,37797689.0,0.1,0.6,122.2
1375,6e+10,37709459.0,0.1,0.6,122.1
1376,3e+10,36488152.0,0.1,0.6,122.2
1377,5e+10,42307972.0,0.1,0.6,122.3
1378,6e+10,40518328.0,0.1,0.5,122.2
1379,5e+10,37744199.0,0.1,0.6,122.1
1380,5e+10,37592949.0,0.1,0.6,122.1
1381,5e+10,37616750.0,0.1,0.6,122.3
1382,5e+10,37639668.0,0.1,0.6,122.1
1383,6e+10,37872065.0,0.1,0.5,122.1
1384,5e+10,37636282.0,0.1,0.6,122.3
1385,5e+10,42162242.0,0.1,0.5,122.4
1386,5e+10,37508625.0,0.1,0.5,122.3
1387,4e+10,33422615.0,16.4,0.0,138.1
1388,4e+10,37434250.0,16.3,0.0,137.7
1389,4e+10,37408781.0,16.2,0.0,137.8
1390,4e+10,37135082.0,16.3,0.0,138.0
1391,4e+10,33192562.0,16.3,0.0,137.7
1392,4e+10,37835867.0,16.3,0.0,138.0
1393,4e+10,37476177.0,16.3,0.0,137.9
1394,4e+10,39726969.0,16.3,0.0,137.9
1395,4e+10,37378260.0,16.2,0.0,137.7
1396,4e+10,37211956.0,16.3,0.0,137.8
1397,4e+10,39442229.0,16.4,0.0,138.1
1398,4e+10,35090071.0,16.2,0.0,137.7
1399,4e+10,37577271.0,16.7,0.0,138.3
1400,4e+10,38184983.0,16.5,0.0,138.3
1401,4e+10,42425629.0,16.6,0.0,138.3
1402,4e+10,37360499.0,16.5,0.0,138.3
1403,4e+10,37407791.0,16.2,0.0,137.9
1404,4e+10,38112534.0,16.4,0.0,138.0
1405,7e+10,86923716.0,0.1,0.6,122.5
1406,7e+10,80107849.0,0.1,0.6,122.1
1407,7e+10,79222271.0,0.1,0.6,122.3
1408,7e+10,91456134.0,0.1,0.5,122.3
1409,7e+10,87967679.0,0.1,0.5,122.2
1410,7e+10,87563615.0,0.1,0.6,122.2
1411,7e+10,88483828.0,0.1,0.5,122.3
1412,7e+10,84332192.0,0.1,0.6,122.2
1413,7e+10,84874175.0,0.1,0.5,122.4
1414,7e+10,91530093.0,0.1,0.6,122.1
1415,7e+10,80945196.0,0.1,0.6,122.5
1416,7e+10,87879659.0,0.1,0.6,122.5
1417,7e+10,85511990.0,0.1,0.7,122.5
1418,7e+10,85886575.0,0.1,0.6,122.1
1419,7e+10,97510175.0,0.1,0.6,122.2
1420,7e+10,90892902.0,0.1,0.6,122.1
1421,7e+10,87522990.0,0.1,0.6,122.5
1422,7e+10,76065485.0,0.1,0.6,122.3
1423,7e+10,92873694.0,0.1,0.5,122.2
1424,7e+10,81395719.0,0.1,0.6,122.3
1425,7e+10,87110280.0,0.1,0.6,122.3
1426,7e+10,93249477.0,0.1,0.6,122.2
1427,7e+10,92723485.0,0.1,0.6,122.3
1428,7e+10,92651713.0,0.1,0.7,122.5
1429,7e+10,93251195.0,0.1,0.7,122.5
1430,7e+10,91621968.0,0.1,0.5,122.4
1431,7e+10,90766235.0,0.1,0.6,122.0
1432,7e+10,93124841.0,0.1,0.5,122.4
1433,7e+10,92958850.0,0.1,0.6,122.0
1434,7e+10,93335519.0,0.1,0.6,122.5
1435,7e+10,92927079.0,0.1,0.6,122.3
1436,7e+10,80362069.0,0.1,0.6,122.2
1437,7e+10,86053659.0,0.1,0.6,122.2
1438,7e+10,85903971.0,0.1,0.6,122.2
1439,7e+10,93226769.0,0.1,0.5,122.4
1440,7e+10,92942444.0,0.1,0.6,122.0
1441,6e+10,99026953.0,18.8,0.0,140.5
1442,6e+10,93073850.0,18.7,0.0,140.5
1443,6e+10,93286039.0,18.8,0.0,140.1
1444,5e+10,92907652.0,18.7,0.0,140.4
1445,4e+10,86055378.0,18.7,0.0,140.3
1446,2e+10,86353089.0,18.6,0.0,140.1
1447,3e+10,93243019.0,18.8,0.0,140.5
1448,4e+10,88835236.0,18.7,0.0,140.5
1449,5e+10,87105487.0,18.7,0.0,140.2
1450,4e+10,93108278.0,18.7,0.0,140.4
1451,5e+10,86182358.0,18.7,0.0,140.5
1452,4e+10,93164529.0,18.6,0.0,140.4
1453,4e+10,82143640.0,18.9,0.0,140.8
1454,6e+10,87351218.0,18.9,0.0,140.4
1455,6e+10,92906089.0,19.0,0.0,140.7
1456,4e+10,92943225.0,19.0,0.0,140.3
1457,4e+10,92998850.0,18.7,0.0,140.4
1458,6e+10,93355623.0,18.7,0.0,140.2
1459,5e+10,34568766.0,0.1,0.5,122.0
1460,5e+10,34605694.0,0.1,0.5,122.0
1461,5e+10,38492224.0,0.1,0.5,122.0
1462,5e+10,38572328.0,0.1,0.6,122.1
1463,5e+10,38582589.0,0.1,0.4,122.4
1464,5e+10,36242421.0,0.1,0.5,122.5
1465,5e+10,38244410.0,0.1,0.4,122.0
1466,5e+10,38346234.0,0.1,0.6,122.0
1467,5e+10,43167143.0,0.1,0.5,122.2
1468,5e+10,38720871.0,0.1,0.5,122.3
1469,5e+10,38393474.0,0.1,0.4,122.4
1470,5e+10,43250373.0,0.1,0.5,122.4
1471,5e+10,36377370.0,0.1,0.6,122.0
1472,5e+10,38540922.0,0.1,0.6,122.4
1473,5e+10,38867902.0,0.1,0.4,122.1
1474,5e+10,38862851.0,0.1,0.5,122.3
1475,5e+10,38645870.0,0.1,0.5,122.2
1476,5e+10,38481807.0,0.1,0.5,122.0
1477,3e+10,38729204.0,0.1,0.5,122.0
1478,6e+10,38092378.0,0.1,0.6,122.0
1479,4e+10,37912273.0,0.1,0.5,122.1
1480,3e+10,38398890.0,0.1,0.6,122.2
1481,5e+10,38532797.0,0.1,0.6,122.6
1482,4e+10,41492708.0,0.1,0.5,122.5
1483,5e+10,38245660.0,0.1,0.5,122.0
1484,4e+10,38435765.0,0.1,0.5,122.3
1485,3e+10,38401754.0,0.1,0.6,122.3
1486,3e+10,38143420.0,0.1,0.6,122.1
1487,4e+10,34761893.0,0.1,0.6,122.4
1488,5e+10,38251493.0,0.1,0.6,122.4
1489,4e+10,38137899.0,0.1,0.5,122.3
1490,4e+10,38179618.0,0.1,0.6,122.2
1491,5e+10,38249567.0,0.1,0.5,122.3
1492,4e+10,35808669.0,0.1,0.5,122.1
1493,4e+10,35592730.0,0.1,0.4,122.1
1494,6e+10,38425453.0,0.1,0.5,122.3
1495,4e+10,38092534.0,19.5,0.0,140.9
1496,4e+10,38050086.0,19.4,0.0,141.1
1497,4e+10,38168368.0,19.3,0.0,141.0
1498,4e+10,37740553.0,19.4,0.0,141.2
1499,4e+10,37712011.0,19.3,0.0,141.1
1500,4e+10,37673157.0,19.4,0.0,141.5
1501,4e+10,37809304.0,19.4,0.0,141.2
1502,4e+10,38296858.0,19.4,0.0,141.1
1503,4e+10,37739511.0,19.3,0.0,140.9
1504,4e+10,33981420.0,19.3,0.0,140.8
1505,4e+10,42439848.0,19.3,0.0,141.1
1506,4e+10,42277920.0,19.2,0.0,141.0
1507,4e+10,37610032.0,20.3,0.0,141.9
1508,4e+10,37588000.0,20.2,0.0,142.0
1509,4e+10,37706022.0,20.2,0.0,141.8
1510,4e+10,42437035.0,20.4,0.0,142.0
1511,4e+10,37625709.0,19.4,0.0,140.9
1512,4e+10,37652584.0,19.4,0.0,141.1
1513,6e+10,45515162.0,0.1,0.6,151.6
1514,6e+10,45999691.0,0.1,0.5,152.4
1515,6e+10,45736308.0,0.1,0.6,151.9
1516,6e+10,45966946.0,0.1,0.6,152.3
1517,6e+10,45797739.0,0.1,0.6,152.2
1518,6e+10,45415096.0,0.1,0.4,151.4
1519,6e+10,45938114.0,0.1,0.6,152.1
1520,6e+10,46023990.0,0.1,0.6,151.6
1521,6e+10,45729529.0,0.1,0.6,152.4
1522,6e+10,45495448.0,0.1,0.6,151.9
1523,6e+10,45972506.0,0.1,0.6,152.3
1524,6e+10,45513187.0,0.1,0.6,152.4
1525,6e+10,45855404.0,0.1,0.6,152.1
1526,6e+10,45771099.0,0.1,0.5,152.1
1527,6e+10,45701786.0,0.1,0.6,151.9
1528,6e+10,45843301.0,0.1,0.5,151.9
1529,6e+10,45742107.0,0.1,0.5,152.3
1530,6e+10,45679629.0,0.1,0.6,152.1
1531,5e+10,45401544.0,0.1,0.5,152.0
1532,5e+10,45487654.0,0.1,0.6,151.6
1533,7e+10,45417893.0,0.1,0.6,152.0
1534,6e+10,34109973.0,0.1,0.6,152.0
1535,6e+10,45344542.0,0.1,0.6,152.5
1536,6e+10,45293757.0,0.1,0.5,152.0
1537,7e+10,45661701.0,0.1,0.6,151.9
1538,5e+10,45176273.0,0.1,0.6,151.8
1539,7e+10,45337412.0,0.1,0.7,152.0
1540,7e+10,45895845.0,0.1,0.6,152.1
1541,7e+10,45578291.0,0.1,0.4,151.6
1542,6e+10,45945009.0,0.1,0.6,151.9
1543,6e+10,45316050.0,0.1,0.6,152.5
1544,7e+10,45569909.0,0.1,0.5,152.0
1545,6e+10,45273345.0,0.1,0.6,152.6
1546,6e+10,45441052.0,0.1,0.6,152.3
1547,6e+10,45278864.0,0.1,0.4,151.8
1548,6e+10,45499020.0,0.1,0.6,152.2
1549,5e+10,44832822.0,19.5,0.0,170.9
1550,5e+10,45177040.0,19.6,0.0,170.9
1551,5e+10,45130372.0,19.6,0.0,171.2
1552,5e+10,45371221.0,19.5,0.0,170.6
1553,5e+10,45205138.0,17.8,0.0,169.1
1554,5e+10,45101654.0,20.4,0.0,171.9
1555,5e+10,44770304.0,20.4,0.0,172.2
1556,5e+10,45117181.0,20.2,0.0,171.6
1557,5e+10,45229891.0,19.6,0.0,170.6
1558,5e+10,44868018.0,19.5,0.0,171.1
1559,5e+10,45190476.0,17.9,0.0,169.1
1560,5e+10,28692321.0,17.4,0.0,169.1
1561,5e+10,44986934.0,19.5,0.0,170.9
1562,5e+10,44882206.0,19.5,0.0,170.9
1563,5e+10,44998879.0,20.6,0.0,171.9
1564,5e+10,45127946.0,19.0,0.0,170.1
1565,5e+10,32417240.0,19.7,0.0,171.5
1566,5e+10,44739774.0,19.7,0.0,171.2
1567,9e+10,112619121.0,0.1,0.5,152.0
1568,9e+10,112440444.0,0.1,0.6,152.5
1569,9e+10,112029328.0,0.1,0.6,151.8
1570,9e+10,112518354.0,0.1,0.6,151.8
1571,9e+10,107714736.0,0.1,0.5,151.8
1572,9e+10,107803034.0,0.1,0.6,152.0
1573,9e+10,113180109.0,0.1,0.6,152.0
1574,9e+10,113011837.0,0.1,0.5,152.0
1575,9e+10,112855595.0,0.1,0.5,152.3
1576,9e+10,113005262.0,0.1,0.5,152.3
1577,9e+10,107365968.0,0.1,0.6,152.5
1578,9e+10,107756522.0,0.1,0.5,152.1
1579,9e+10,112597192.0,0.1,0.6,152.6
1580,9e+10,112448604.0,0.4,0.0,153.8
1581,9e+10,112362539.0,0.1,0.4,151.7
1582,9e+10,112232162.0,0.1,0.6,151.8
1583,9e+10,107572840.0,0.1,0.5,151.7
1584,9e+10,107311743.0,0.1,0.6,152.0
1585,9e+10,114586970.0,0.1,0.6,151.9
1586,9e+10,114505717.0,0.1,0.5,151.5
1587,9e+10,114843213.0,0.1,0.6,151.9
1588,9e+10,114756753.0,0.1,0.5,152.3
1589,9e+10,114704330.0,0.1,0.5,151.9
1590,9e+10,114580751.0,0.1,0.6,152.2
1591,9e+10,114521469.0,0.1,0.6,152.0
1592,9e+10,114926467.0,0.1,0.6,151.8
1593,9e+10,114847013.0,0.1,0.6,151.8
1594,9e+10,115128877.0,0.1,0.6,151.7
1595,1e+11,114987750.0,0.1,0.6,152.3
1596,9e+10,114679149.0,0.1,0.6,152.2
1597,9e+10,114840414.0,0.1,0.5,152.3
1598,9e+10,114724249.0,0.1,0.6,152.1
1599,9e+10,114598822.0,0.1,0.5,152.2
1600,9e+10,114959936.0,0.1,0.6,152.3
1601,9e+10,115118071.0,0.1,0.6,152.5
1602,9e+10,114480127.0,0.1,0.5,152.2
1603,8e+10,114809588.0,23.1,0.0,174.8
1604,8e+10,131817290.0,22.8,0.0,174.1
1605,8e+10,115046060.0,23.0,0.0,174.6
1606,6e+10,114865992.0,23.0,0.0,174.7
1607,4e+10,114768119.0,22.8,0.0,174.5
1608,7e+10,114984835.0,20.1,0.0,171.8
1609,5e+10,115298581.0,21.8,0.0,173.3
1610,4e+10,115114062.0,21.8,0.0,173.1
1611,6e+10,115265224.0,21.9,0.0,172.9
1612,7e+10,115424487.0,23.0,0.0,174.3
1613,7e+10,115114618.0,22.0,0.0,173.3
1614,5e+10,115129528.0,23.0,0.0,174.2
1615,5e+10,115376986.0,23.9,0.0,175.7
1616,6e+10,115225267.0,23.7,0.0,175.5
1617,6e+10,115388478.0,23.1,0.0,174.7
1618,6e+10,115584111.0,23.7,0.0,175.2
1619,6e+10,115184036.0,22.3,0.0,174.0
1620,5e+10,114771159.0,21.6,0.0,173.3
1621,6e+10,40719445.0,0.1,0.6,151.8
1622,6e+10,40779963.0,0.1,0.7,151.9
1623,6e+10,41065951.0,0.1,0.6,151.9
1624,6e+10,40879838.0,0.1,0.7,152.1
1625,6e+10,40835905.0,0.1,0.6,152.4
1626,6e+10,40562482.0,0.1,0.6,152.2
1627,6e+10,40923011.0,0.1,0.7,152.5
1628,6e+10,40839890.0,0.1,0.6,152.1
1629,6e+10,40413383.0,0.1,0.7,152.4
1630,6e+10,40569947.0,0.1,0.7,152.1
1631,6e+10,40818526.0,0.4,0.0,153.9
1632,6e+10,40928810.0,0.3,0.0,153.1
1633,6e+10,41107542.0,0.1,0.7,152.2
1634,6e+10,40807898.0,0.1,0.6,151.9
1635,6e+10,40538726.0,0.1,0.6,151.9
1636,6e+10,41112680.0,0.1,0.6,151.7
1637,6e+10,40565492.0,0.1,0.5,151.9
1638,6e+10,40856836.0,0.1,0.7,152.3
1639,6e+10,40398734.0,0.1,0.6,151.9
1640,5e+10,40389319.0,0.1,0.6,152.3
1641,6e+10,40809377.0,0.1,0.6,151.8
1642,6e+10,40850579.0,0.1,0.7,152.4
1643,5e+10,40710217.0,0.1,0.6,152.1
1644,5e+10,40722406.0,0.1,0.6,152.1
1645,6e+10,40818935.0,0.1,0.6,152.3
1646,6e+10,40205096.0,0.1,0.7,151.8
1647,4e+10,72802611.0,0.1,0.6,152.3
1648,4e+10,40647033.0,0.1,0.7,152.3
1649,4e+10,40609848.0,0.1,0.6,152.6
1650,4e+10,32968140.0,0.1,0.7,152.0
1651,6e+10,40751256.0,0.1,0.7,152.3
1652,6e+10,40688288.0,0.1,0.7,152.3
1653,6e+10,40821726.0,0.1,0.7,152.0
1654,6e+10,40736570.0,0.1,0.6,152.0
1655,5e+10,40348341.0,0.1,0.7,152.2
1656,6e+10,40600893.0,0.1,0.6,152.3
1657,4e+10,40203915.0,20.1,0.0,171.7
1658,4e+10,40227352.0,21.1,0.0,172.3
1659,4e+10,40007352.0,19.9,0.0,171.3
1660,4e+10,39809072.0,20.1,0.0,171.3
1661,4e+10,39856296.0,19.9,0.0,171.4
1662,4e+10,39926633.0,21.3,0.0,173.0
1663,4e+10,39613387.0,20.1,0.0,171.3
1664,4e+10,40313376.0,20.0,0.0,171.8
1665,4e+10,39874672.0,19.8,0.0,171.2
1666,4e+10,39926386.0,20.2,0.0,172.0
1667,4e+10,39821227.0,18.9,0.0,172.1
1668,4e+10,39738517.0,19.9,0.0,171.7
1669,4e+10,39977548.0,19.9,0.0,170.8
1670,4e+10,40337119.0,19.7,0.0,171.0
1671,4e+10,40123951.0,19.9,0.0,171.0
1672,4e+10,40190916.0,19.9,0.0,171.3
1673,4e+10,25389103.0,20.0,0.0,171.8
1674,4e+10,40069497.0,19.6,0.0,170.9
1675,6e+10,44803561.0,0.1,0.7,152.1
1676,6e+10,45061641.0,0.1,0.6,152.4
1677,6e+10,44998728.0,0.1,0.7,152.2
1678,6e+10,44790814.0,0.1,0.7,151.9
1679,6e+10,44858212.0,0.1,0.6,152.6
1680,6e+10,44772952.0,0.1,0.7,151.8
1681,6e+10,44920347.0,0.1,0.6,151.7
1682,6e+10,44925244.0,0.1,0.6,151.6
1683,6e+10,44818213.0,0.1,0.7,152.1
1684,6e+10,44933387.0,0.1,0.6,152.1
1685,6e+10,44773914.0,0.1,0.7,152.3
1686,6e+10,44746545.0,0.1,0.7,152.3
1687,6e+10,45080437.0,0.1,0.6,152.4
1688,6e+10,44674803.0,0.1,0.7,152.1
1689,6e+10,45102194.0,0.1,0.6,152.2
1690,6e+10,44860109.0,0.1,0.6,152.4
1691,6e+10,44867363.0,0.1,0.6,151.9
1692,6e+10,44859208.0,0.1,0.7,152.3
1693,6e+10,44477235.0,0.1,0.6,152.0
1694,5e+10,44669814.0,0.5,0.0,153.8
1695,7e+10,44889903.0,0.1,0.7,152.0
1696,7e+10,44784738.0,0.4,0.0,153.8
1697,7e+10,44637442.0,0.1,0.6,152.3
1698,7e+10,44403499.0,0.1,0.7,152.4
1699,7e+10,45235744.0,0.1,0.7,152.4
1700,7e+10,45130913.0,0.1,0.7,152.1
1701,7e+10,44898499.0,0.5,0.0,154.2
1702,5e+10,27824849.0,0.1,0.7,152.2
1703,6e+10,44373998.0,0.1,0.7,152.2
1704,5e+10,44358275.0,0.1,0.7,152.3
1705,5e+10,44608412.0,0.1,0.7,152.4
1706,7e+10,44951727.0,0.1,0.7,152.0
1707,5e+10,44608149.0,0.1,0.6,152.2
1708,5e+10,44659430.0,0.1,0.6,152.3
1709,7e+10,45104470.0,0.1,0.6,151.8
1710,5e+10,44970868.0,0.1,0.6,151.7
1711,5e+10,44077377.0,20.0,0.0,171.5
1712,5e+10,43616374.0,20.4,0.0,172.0
1713,5e+10,44056706.0,20.0,0.0,171.6
1714,5e+10,43822533.0,20.3,0.0,171.9
1715,5e+10,43845790.0,20.1,0.0,171.6
1716,5e+10,44077056.0,20.0,0.0,171.4
1717,5e+10,44312118.0,19.9,0.0,172.7
1718,5e+10,43930719.0,20.3,0.0,171.7
1719,5e+10,44102597.0,18.6,0.0,170.0
1720,5e+10,43515943.0,19.8,0.0,171.0
1721,5e+10,43804781.0,20.6,0.0,172.1
1722,5e+10,43953748.0,20.2,0.0,171.6
1723,5e+10,43550129.0,21.0,0.0,172.2
1724,5e+10,44155425.0,21.1,0.0,172.6
1725,4e+10,44220103.0,20.0,0.0,171.9
1726,5e+10,44095202.0,19.8,0.0,171.2
1727,5e+10,44325302.0,19.8,0.0,171.1
1728,5e+10,44109792.0,20.1,0.0,171.6
1729,8e+10,99185829.0,0.1,0.6,152.3
1730,8e+10,72771698.0,0.1,0.6,152.3
1731,8e+10,99003434.0,0.1,0.7,151.8
1732,8e+10,99182957.0,0.1,0.6,152.3
1733,8e+10,96523131.0,0.1,0.7,151.7
1734,8e+10,96164104.0,0.1,0.7,151.9
1735,9e+10,99389462.0,0.1,0.7,152.2
1736,8e+10,99196022.0,0.1,0.6,152.3
1737,8e+10,80902984.0,0.3,0.0,153.2
1738,8e+10,67742712.0,0.1,0.7,151.9
1739,8e+10,96628361.0,0.1,0.7,152.5
1740,8e+10,96375132.0,0.1,0.6,152.4
1741,8e+10,99267670.0,0.1,0.6,152.6
1742,8e+10,99046288.0,0.1,0.6,152.2
1743,9e+10,99543649.0,0.1,0.6,151.9
1744,8e+10,99210430.0,0.1,0.7,152.1
1745,8e+10,96713097.0,0.1,0.7,151.9
1746,8e+10,96732083.0,0.1,0.7,152.0
1747,9e+10,100342397.0,0.1,0.7,152.5
1748,9e+10,100543241.0,0.1,0.7,152.0
1749,9e+10,100452647.0,0.1,0.6,151.9
1750,9e+10,100549226.0,0.3,0.0,153.3
1751,9e+10,100367984.0,0.1,0.6,152.3
1752,9e+10,100594106.0,0.1,0.6,152.0
1753,9e+10,100673534.0,0.1,0.6,151.9
1754,9e+10,100473873.0,0.1,0.6,152.1
1755,9e+10,100349408.0,0.4,0.0,153.3
1756,9e+10,100635352.0,0.4,0.0,153.3
1757,9e+10,100830016.0,0.1,0.6,151.8
1758,9e+10,100381654.0,0.1,0.6,152.0
1759,9e+10,100678463.0,0.1,0.5,151.9
1760,9e+10,100781687.0,0.1,0.6,151.9
1761,9e+10,100708246.0,0.1,0.6,151.8
1762,9e+10,100489963.0,0.1,0.7,152.4
1763,9e+10,100719466.0,0.1,0.6,151.9
1764,9e+10,100541220.0,0.1,0.7,151.7
1765,6e+10,100612788.0,22.9,0.0,174.2
1766,4e+10,100402768.0,21.2,0.0,172.8
1767,7e+10,115743103.0,21.1,0.0,172.9
1768,5e+10,100725978.0,22.3,0.0,175.3
1769,7e+10,101004984.0,22.4,0.0,173.7
1770,5e+10,100380139.0,22.4,0.0,174.2
1771,4e+10,100598532.0,22.4,0.0,173.9
1772,7e+10,100545762.0,22.8,0.0,173.7
1773,5e+10,100155400.0,22.8,0.0,174.0
1774,4e+10,100662826.0,23.0,0.0,174.6
1775,6e+10,100350661.0,22.5,0.0,174.1
1776,5e+10,100468635.0,22.7,0.0,174.3
1777,7e+10,100871206.0,22.1,0.0,173.7
1778,7e+10,101023395.0,22.4,0.0,173.8
1779,5e+10,100646863.0,22.4,0.0,174.3
1780,5e+10,100811868.0,22.5,0.0,173.5
1781,5e+10,58137744.0,22.9,0.0,174.3
1782,5e+10,101027326.0,23.9,0.0,175.1
1783,6e+10,44614584.0,0.1,0.6,151.9
1784,6e+10,44234195.0,0.1,0.6,151.6
1785,6e+10,44622283.0,0.1,0.6,151.8
1786,6e+10,44648409.0,0.1,0.6,152.5
1787,6e+10,44914550.0,0.1,0.5,151.9
1788,6e+10,44495692.0,0.1,0.5,151.8
1789,6e+10,44610951.0,0.1,0.5,152.2
1790,6e+10,44280221.0,0.1,0.6,152.0
1791,6e+10,44767461.0,0.1,0.6,151.8
1792,6e+10,44708867.0,0.1,0.5,152.2
1793,6e+10,44527194.0,0.1,0.6,151.8
1794,6e+10,45094386.0,0.1,0.6,151.9
1795,6e+10,44615339.0,0.1,0.6,152.0
1796,6e+10,44748988.0,0.1,0.5,152.2
1797,6e+10,44423282.0,0.1,0.6,151.8
1798,6e+10,44450246.0,0.1,0.5,152.3
1799,6e+10,44907581.0,0.1,0.6,152.5
1800,6e+10,44506005.0,0.1,0.6,152.1
1801,4e+10,44495070.0,0.1,0.6,152.2
1802,5e+10,44330245.0,0.1,0.6,152.2
1803,6e+10,44173391.0,0.1,0.6,152.3
1804,4e+10,44309523.0,0.1,0.5,151.9
1805,4e+10,44395796.0,0.1,0.5,151.9
1806,5e+10,44401592.0,0.1,0.6,152.4
1807,4e+10,44532446.0,0.1,0.6,152.0
1808,3e+10,44384160.0,0.1,0.6,152.2
1809,5e+10,44412186.0,0.1,0.6,151.6
1810,5e+10,44252283.0,0.1,0.6,151.5
1811,4e+10,28536618.0,0.1,0.6,152.1
1812,6e+10,44508522.0,0.1,0.5,151.8
1813,4e+10,44205905.0,0.1,0.6,152.4
1814,6e+10,44169074.0,0.1,0.6,152.5
1815,4e+10,44063114.0,0.1,0.5,152.3
1816,3e+10,44082195.0,0.1,0.6,152.1
1817,5e+10,44320663.0,0.1,0.6,152.1
1818,5e+10,33977741.0,0.1,0.6,152.0
1819,5e+10,44151427.0,24.2,0.0,175.6
1820,4e+10,33701849.0,23.9,0.0,175.7
1821,5e+10,44040276.0,23.9,0.0,175.6
1822,4e+10,44161160.0,23.9,0.1,175.8
1823,4e+10,46913370.0,23.9,0.0,175.7
1824,4e+10,42437768.0,24.0,0.0,175.8
1825,4e+10,43801704.0,23.6,0.0,174.8
1826,5e+10,43987402.0,23.9,0.0,175.4
1827,4e+10,44178352.0,23.5,0.0,175.4
1828,4e+10,43904038.0,23.9,0.0,175.8
1829,4e+10,43857532.0,24.4,0.0,175.7
1830,4e+10,43789514.0,24.2,0.0,175.5
1831,5e+10,44122044.0,22.7,0.0,174.0
1832,4e+10,43838691.0,22.6,0.0,173.5
1833,4e+10,44190232.0,22.7,0.0,174.0
1834,4e+10,43619612.0,24.0,0.0,175.7
1835,4e+10,43806824.0,24.0,0.0,175.4
1836,5e+10,43667067.0,23.8,0.0,175.1
1837,7e+10,49899820.0,0.1,0.6,152.5
1838,7e+10,49850697.0,0.1,0.5,152.3
1839,7e+10,49797944.0,0.1,0.6,152.4
1840,7e+10,49621695.0,0.1,0.6,152.0
1841,7e+10,49537453.0,0.1,0.5,152.0
1842,7e+10,50219448.0,0.1,0.6,151.7
1843,7e+10,49555499.0,0.1,0.6,151.9
1844,7e+10,50005139.0,0.1,0.6,152.2
1845,7e+10,49918488.0,0.1,0.4,151.6
1846,7e+10,49946004.0,0.1,0.6,152.3
1847,7e+10,49523312.0,0.1,0.5,152.2
1848,7e+10,49981576.0,0.1,0.5,152.4
1849,7e+10,50306231.0,0.1,0.5,151.7
1850,7e+10,49432023.0,0.1,0.4,151.7
1851,7e+10,49789634.0,0.1,0.6,151.8
1852,7e+10,50556153.0,0.1,0.6,151.9
1853,7e+10,49986282.0,0.1,0.6,152.3
1854,7e+10,49844514.0,0.1,0.6,152.0
1855,6e+10,49363044.0,0.1,0.6,152.1
1856,6e+10,49256506.0,0.1,0.6,152.1
1857,5e+10,49214412.0,0.1,0.7,152.0
1858,7e+10,49445061.0,0.1,0.5,152.1
1859,7e+10,49740908.0,0.1,0.5,152.4
1860,5e+10,49185710.0,0.1,0.6,151.9
1861,7e+10,49381234.0,0.1,0.5,151.8
1862,7e+10,49954464.0,0.1,0.6,151.8
1863,7e+10,49946861.0,0.1,0.6,151.9
1864,7e+10,49174313.0,0.1,0.5,151.8
1865,5e+10,49545145.0,0.1,0.5,151.7
1866,7e+10,49806610.0,0.1,0.6,152.0
1867,6e+10,49326981.0,0.1,0.6,152.3
1868,7e+10,49496732.0,0.1,0.6,152.2
1869,7e+10,49356126.0,0.1,0.6,152.0
1870,6e+10,49449233.0,0.1,0.6,151.8
1871,6e+10,51275486.0,0.1,0.6,152.4
1872,6e+10,49346966.0,0.1,0.5,152.3
1873,5e+10,31150182.0,24.3,0.0,175.5
1874,5e+10,49104522.0,24.2,0.2,175.6
1875,5e+10,48625854.0,23.9,0.0,175.8
1876,5e+10,48974862.0,23.9,0.0,175.7
1877,5e+10,49370674.0,23.7,0.0,175.0
1878,5e+10,48956941.0,23.5,0.0,174.6
1879,5e+10,48658305.0,24.3,0.0,175.4
1880,5e+10,48719187.0,23.9,0.0,175.8
1881,5e+10,49143819.0,24.1,0.0,175.6
1882,5e+10,49088038.0,23.8,0.0,174.9
1883,5e+10,48764538.0,23.8,0.0,174.9
1884,5e+10,48662822.0,23.5,0.0,174.5
1885,5e+10,48715718.0,24.3,0.0,176.1
1886,5e+10,49059643.0,22.1,0.1,173.4
1887,5e+10,49232883.0,24.1,0.0,175.7
1888,5e+10,48699356.0,23.9,0.0,175.7
1889,5e+10,49122265.0,23.9,0.0,175.3
1890,5e+10,48987637.0,23.7,0.3,175.6
1891,9e+10,117239691.0,0.1,0.6,151.9
1892,9e+10,116897300.0,0.1,0.6,152.2
1893,9e+10,116941390.0,0.1,0.6,152.5
1894,9e+10,117044732.0,0.1,0.4,151.8
1895,9e+10,112981054.0,0.1,0.6,151.9
1896,9e+10,112819692.0,0.1,0.6,152.0
1897,9e+10,116877644.0,0.1,0.6,152.1
1898,9e+10,117223163.0,0.1,0.6,152.5
1899,9e+10,117363397.0,0.1,0.6,152.1
1900,9e+10,116709512.0,0.1,0.4,151.6
1901,9e+10,112769728.0,0.1,0.6,151.9
1902,9e+10,113051967.0,0.1,0.6,152.3
1903,9e+10,116829911.0,0.1,0.6,151.9
