,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms)
1786,1786,2,150,150,0,identity,sgd,adaptive,0.01,False,0.9376851547373006,0.93375,0.9330296661621635,2479.109375,1.47998046875
1787,1787,2,150,150,0,identity,sgd,invscaling,0.01,True,0.3648284423476663,0.39,0.3403990490967867,2484.969970703125,1.4794921875
1788,1788,2,150,150,0,identity,sgd,invscaling,0.01,False,0.38965225073582926,0.41875,0.3888818592729232,2487.015625,1.482421875
1789,1789,2,150,150,0,identity,sgd,constant,0.001,True,0.9400526949505681,0.9375,0.9365429171146136,2484.87109375,1.455810546875
1790,1790,2,150,150,0,identity,sgd,constant,0.001,False,0.94086118528291,0.9375,0.9366647368553837,2480.33349609375,1.446044921875
1791,1791,2,150,150,0,identity,sgd,adaptive,0.001,True,0.9323955323192394,0.92875,0.9279814854739651,2487.44970703125,1.46484375
1792,1792,2,150,150,0,identity,sgd,adaptive,0.001,False,0.9389434926933236,0.935,0.9341899422439773,2479.233642578125,1.437744140625
1793,1793,2,150,150,0,identity,sgd,invscaling,0.001,True,0.39118134081835215,0.40625,0.3587472129904089,2493.93408203125,1.60302734375
1794,1794,2,150,150,0,identity,sgd,invscaling,0.001,False,0.3738654637020572,0.39375,0.35666062031335066,2460.39306640625,1.4970703125
1795,1795,2,150,150,0,identity,sgd,constant,0.0001,True,0.9436288308201781,0.94,0.9393829104957598,2447.59228515625,1.889404296875
1796,1796,2,150,150,0,identity,sgd,constant,0.0001,False,0.9433985409898612,0.94,0.9393201038699946,2451.476318359375,1.498779296875
1797,1797,2,150,150,0,identity,sgd,adaptive,0.0001,True,0.9376820940682186,0.93375,0.9329709623111472,2447.051025390625,1.476318359375
1798,1798,2,150,150,0,identity,sgd,adaptive,0.0001,False,0.9361358886249667,0.9325,0.9320494543596841,2455.79833984375,1.479248046875
1799,1799,2,150,150,0,identity,sgd,invscaling,0.0001,True,0.35737528192292345,0.3875,0.3475424567120297,2449.5927734375,1.47705078125
1800,1800,2,150,150,0,identity,sgd,invscaling,0.0001,False,0.3335201472973692,0.35875,0.3095091416976089,2454.6923828125,1.481201171875
1801,1801,2,150,150,0,identity,adam,constant,0.01,True,0.9555727853871052,0.95375,0.9535303925516212,2430.01904296875,1.44287109375
1802,1802,2,150,150,0,identity,adam,constant,0.01,False,0.9556279558865952,0.95375,0.9535346246959598,2935.3876953125,1.47265625
1803,1803,2,150,150,0,identity,adam,adaptive,0.01,True,0.9555177268525884,0.95375,0.9536420182858766,2954.379150390625,1.476806640625
1804,1804,2,150,150,0,identity,adam,adaptive,0.01,False,0.9568572548586056,0.955,0.9547653028199333,2583.52734375,1.441650390625
1805,1805,2,150,150,0,identity,adam,invscaling,0.01,True,0.9555491869419981,0.9525,0.9524537919468671,2486.284912109375,1.4384765625
1806,1806,2,150,150,0,identity,adam,invscaling,0.01,False,0.9553482734853453,0.95375,0.9535769709136193,2375.039306640625,1.44140625
1807,1807,2,150,150,0,identity,adam,constant,0.001,True,0.9515308864783526,0.95,0.9496438753191865,2832.976318359375,1.447509765625
1808,1808,2,150,150,0,identity,adam,constant,0.001,False,0.9537839831282156,0.9525,0.9523460041727914,2685.226806640625,1.455078125
1809,1809,2,150,150,0,identity,adam,adaptive,0.001,True,0.9540822095581103,0.9525,0.9523034810050488,2455.65576171875,1.501220703125
1810,1810,2,150,150,0,identity,adam,adaptive,0.001,False,0.9573630302552669,0.95625,0.9560421308716894,2351.378662109375,1.45166015625
1811,1811,2,150,150,0,identity,adam,invscaling,0.001,True,0.9484434297935813,0.94625,0.9452450868421988,2017.59814453125,1.494873046875
1812,1812,2,150,150,0,identity,adam,invscaling,0.001,False,0.949224526456041,0.9475,0.9472986834220423,2617.425048828125,1.4560546875
1813,1813,2,150,150,0,identity,adam,constant,0.0001,True,0.9565714583099801,0.955,0.9546677320596256,2866.74658203125,1.4453125
1814,1814,2,150,150,0,identity,adam,constant,0.0001,False,0.9514286590972277,0.95,0.9496096478437535,2845.890380859375,1.489013671875
1815,1815,2,150,150,0,identity,adam,adaptive,0.0001,True,0.956538840296005,0.955,0.95471437235656,1757.06103515625,1.447021484375
1816,1816,2,150,150,0,identity,adam,adaptive,0.0001,False,0.9531596401812766,0.95125,0.951181199961336,2260.713134765625,1.494140625
1817,1817,2,150,150,0,identity,adam,invscaling,0.0001,True,0.9503094458016541,0.94875,0.9485533690964219,2567.0146484375,1.447998046875
1818,1818,2,150,150,0,identity,adam,invscaling,0.0001,False,0.9592470063686142,0.9575,0.9573925281539285,2581.10107421875,1.439697265625
1819,1819,2,150,150,0,identity,lbfgs,constant,0.01,True,0.9539860929314462,0.9525,0.952325781100362,3180.704833984375,6.30615234375
1820,1820,2,150,150,0,identity,lbfgs,constant,0.01,False,0.9597061337172764,0.95875,0.9585122000423931,3305.269287109375,5.06884765625
1821,1821,2,150,150,0,identity,lbfgs,adaptive,0.01,True,0.9653204773262912,0.96375,0.9638721986242242,3127.279052734375,8.167236328125
1822,1822,2,150,150,0,identity,lbfgs,adaptive,0.01,False,0.95784591515613,0.95625,0.9561925692061058,3340.091064453125,4.946044921875
1823,1823,2,150,150,0,identity,lbfgs,invscaling,0.01,True,0.9509841014783248,0.95,0.9498173948125064,3181.40771484375,4.867919921875
1824,1824,2,150,150,0,identity,lbfgs,invscaling,0.01,False,0.954859993575401,0.95375,0.9535713370280025,3130.709228515625,4.833740234375
1825,1825,2,150,150,0,identity,lbfgs,constant,0.001,True,0.9536674137444356,0.9525,0.9523042906101896,3292.239501953125,5.062744140625
1826,1826,2,150,150,0,identity,lbfgs,constant,0.001,False,0.9587287554760016,0.9575,0.9572804377136818,3135.47314453125,4.979248046875
1827,1827,2,150,150,0,identity,lbfgs,adaptive,0.001,True,0.953953881227443,0.9525,0.9522396346349039,3113.0390625,1.946533203125
1828,1828,2,150,150,0,identity,lbfgs,adaptive,0.001,False,0.9449211796030539,0.94375,0.9433324347433143,2911.536376953125,5.061279296875
1829,1829,2,150,150,0,identity,lbfgs,invscaling,0.001,True,0.9390409262665442,0.9375,0.9373460866422175,3134.8515625,5.266357421875
1830,1830,2,150,150,0,identity,lbfgs,invscaling,0.001,False,0.9582289225602513,0.95625,0.9561727793439607,3256.21240234375,5.189697265625
1831,1831,2,150,150,0,identity,lbfgs,constant,0.0001,True,0.9483092426442578,0.9475,0.9473043603796993,3199.2373046875,4.81103515625
1832,1832,2,150,150,0,identity,lbfgs,constant,0.0001,False,0.9483581092297171,0.9475,0.9474500890312936,2963.15869140625,4.87451171875
1833,1833,2,150,150,0,identity,lbfgs,adaptive,0.0001,True,0.9536649097946005,0.9525,0.9523570405641993,3172.5869140625,5.1181640625
1834,1834,2,150,150,0,identity,lbfgs,adaptive,0.0001,False,0.9593419149886147,0.95875,0.958555290241589,3309.1396484375,4.968017578125
1835,1835,2,150,150,0,identity,lbfgs,invscaling,0.0001,True,0.9587237312375011,0.9575,0.9573700323949049,3128.798583984375,4.90087890625
1836,1836,2,150,150,0,identity,lbfgs,invscaling,0.0001,False,0.9558715465202985,0.955,0.9548481420142342,3270.813720703125,7.800048828125
1837,1837,2,150,150,0,relu,sgd,constant,0.01,True,0.9457192890002676,0.94375,0.9435057948200477,3488.334228515625,1.8896484375
1838,1838,2,150,150,0,relu,sgd,constant,0.01,False,0.9429712359161172,0.94125,0.9406972943420502,3430.3134765625,1.888916015625
1839,1839,2,150,150,0,relu,sgd,adaptive,0.01,True,0.9404853082306286,0.93875,0.9388701319378769,3407.08935546875,1.85498046875
1840,1840,2,150,150,0,relu,sgd,adaptive,0.01,False,0.9463386872569916,0.945,0.9448368491315203,3432.93701171875,1.856201171875
1841,1841,2,150,150,0,relu,sgd,invscaling,0.01,True,0.1701562836004569,0.17,0.12972192743419117,3446.43212890625,1.846435546875
1842,1842,2,150,150,0,relu,sgd,invscaling,0.01,False,0.17739591520533793,0.1975,0.136690668785395,3439.205322265625,1.877197265625
1843,1843,2,150,150,0,relu,sgd,constant,0.001,True,0.9384121054740439,0.9375,0.9372746914567733,3452.935302734375,1.8837890625
1844,1844,2,150,150,0,relu,sgd,constant,0.001,False,0.9338333766343737,0.9325,0.9325167672334854,3432.870849609375,1.885986328125
1845,1845,2,150,150,0,relu,sgd,adaptive,0.001,True,0.9394673870179688,0.9375,0.937188486004849,3415.86181640625,1.881103515625
1846,1846,2,150,150,0,relu,sgd,adaptive,0.001,False,0.9475242107578674,0.94625,0.9459622475745119,3415.43701171875,1.880126953125
1847,1847,2,150,150,0,relu,sgd,invscaling,0.001,True,0.08504130986195,0.11,0.07294065845140407,3460.259521484375,1.826904296875
1848,1848,2,150,150,0,relu,sgd,invscaling,0.001,False,0.1349174122602372,0.17375,0.12167513756200579,3440.906005859375,1.87451171875
1849,1849,2,150,150,0,relu,sgd,constant,0.0001,True,0.941274218259408,0.93875,0.9385938972509869,3414.376220703125,1.854736328125
1850,1850,2,150,150,0,relu,sgd,constant,0.0001,False,0.9416392240267225,0.93875,0.9387008013715397,3436.746337890625,1.888916015625
1851,1851,2,150,150,0,relu,sgd,adaptive,0.0001,True,0.9386822044466758,0.935,0.935051993546053,3421.8759765625,1.874755859375
1852,1852,2,150,150,0,relu,sgd,adaptive,0.0001,False,0.9407273214526477,0.93875,0.938766761432034,3425.644775390625,1.832275390625
1853,1853,2,150,150,0,relu,sgd,invscaling,0.0001,True,0.1333016040313203,0.1825,0.13213150055315503,3447.730224609375,1.88427734375
1854,1854,2,150,150,0,relu,sgd,invscaling,0.0001,False,0.1172663999824976,0.185,0.12182741217210395,3450.337158203125,1.854248046875
1855,1855,2,150,150,0,relu,adam,constant,0.01,True,0.9652485268091514,0.96375,0.9637377222833952,3881.54638671875,1.8359375
1856,1856,2,150,150,0,relu,adam,constant,0.01,False,0.9656364949914372,0.965,0.9648351270165588,3868.269287109375,1.87451171875
1857,1857,2,150,150,0,relu,adam,adaptive,0.01,True,0.9631702582825815,0.9625,0.962299975865634,3879.572998046875,1.83056640625
1858,1858,2,150,150,0,relu,adam,adaptive,0.01,False,0.9669500078456477,0.96625,0.9661171185567551,3017.068603515625,1.83251953125
1859,1859,2,150,150,0,relu,adam,invscaling,0.01,True,0.9649053171370922,0.96375,0.96362287067792,3879.1328125,1.88232421875
1860,1860,2,150,150,0,relu,adam,invscaling,0.01,False,0.9708018372299502,0.97,0.9699154595914886,3899.38232421875,1.82568359375
1861,1861,2,150,150,0,relu,adam,constant,0.001,True,0.9680077209636947,0.9675,0.9673904531659419,3591.6103515625,1.83935546875
1862,1862,2,150,150,0,relu,adam,constant,0.001,False,0.9654395967890834,0.965,0.9648076809843559,3338.944580078125,1.93310546875
1863,1863,2,150,150,0,relu,adam,adaptive,0.001,True,0.9628574772562294,0.96125,0.9610811945853126,3884.347412109375,1.840087890625
1864,1864,2,150,150,0,relu,adam,adaptive,0.001,False,0.9599391387616077,0.95875,0.9586517514019833,3493.453125,1.8310546875
1865,1865,2,150,150,0,relu,adam,invscaling,0.001,True,0.9621242641373923,0.96125,0.9610715395883733,2597.772216796875,1.845458984375
1866,1866,2,150,150,0,relu,adam,invscaling,0.001,False,0.96690731821348,0.96625,0.9660500377199949,3875.0576171875,1.836181640625
1867,1867,2,150,150,0,relu,adam,constant,0.0001,True,0.9671923937963434,0.96625,0.966121388930747,3189.427978515625,1.84765625
1868,1868,2,150,150,0,relu,adam,constant,0.0001,False,0.966991794591281,0.96625,0.9660505791553927,2457.994384765625,1.824462890625
1869,1869,2,150,150,0,relu,adam,adaptive,0.0001,True,0.9620488274884935,0.96125,0.9611239101044512,3868.3330078125,1.887451171875
1870,1870,2,150,150,0,relu,adam,adaptive,0.0001,False,0.9692662557810182,0.96875,0.9685568951211099,3330.817626953125,1.84375
1871,1871,2,150,150,0,relu,adam,invscaling,0.0001,True,0.9641616503025361,0.96375,0.9636371613009209,3281.27490234375,2.644775390625
1872,1872,2,150,150,0,relu,adam,invscaling,0.0001,False,0.9708553005263902,0.97,0.969928477178476,3746.841796875,1.836669921875
1873,1873,2,150,150,0,relu,lbfgs,constant,0.01,True,0.9717217713440136,0.97125,0.9711223851270777,4432.037109375,5.5322265625
1874,1874,2,150,150,0,relu,lbfgs,constant,0.01,False,0.9641999984080245,0.96375,0.9635050200600438,4605.123046875,5.62841796875
1875,1875,2,150,150,0,relu,lbfgs,adaptive,0.01,True,0.9684501171093625,0.9675,0.9673752207051725,4367.68212890625,5.86767578125
1876,1876,2,150,150,0,relu,lbfgs,adaptive,0.01,False,0.9693298920676372,0.96875,0.9685895027431457,4945.32373046875,5.798828125
1877,1877,2,150,150,0,relu,lbfgs,invscaling,0.01,True,0.975530181749694,0.975,0.975003720489467,4606.719970703125,5.5732421875
1878,1878,2,150,150,0,relu,lbfgs,invscaling,0.01,False,0.9681118772944535,0.9675,0.9673676176121476,4788.4970703125,5.68896484375
1879,1879,2,150,150,0,relu,lbfgs,constant,0.001,True,0.9682370222318575,0.9675,0.9674610255849168,4801.005859375,5.591064453125
1880,1880,2,150,150,0,relu,lbfgs,constant,0.001,False,0.9663799979115529,0.965,0.9648899400168471,4804.565673828125,5.6455078125
1881,1881,2,150,150,0,relu,lbfgs,adaptive,0.001,True,0.9692276214660683,0.96875,0.9686882945276739,4428.29150390625,5.86376953125
1882,1882,2,150,150,0,relu,lbfgs,adaptive,0.001,False,0.9664207248362916,0.96625,0.9658057800222555,4802.54736328125,5.46142578125
1883,1883,2,150,150,0,relu,lbfgs,invscaling,0.001,True,0.9691971420510916,0.96875,0.9685872489902642,4224.5810546875,5.65625
1884,1884,2,150,150,0,relu,lbfgs,invscaling,0.001,False,0.96563697855418,0.965,0.9649525523264845,4824.42529296875,5.767333984375
1885,1885,2,150,150,0,relu,lbfgs,constant,0.0001,True,0.9665297940227038,0.96625,0.9661213657119077,4985.093505859375,5.684326171875
1886,1886,2,150,150,0,relu,lbfgs,constant,0.0001,False,0.9698393457553979,0.96875,0.968728926494063,4200.281982421875,5.6650390625
1887,1887,2,150,150,0,relu,lbfgs,adaptive,0.0001,True,0.9680440159362523,0.9675,0.9673373227479602,4825.11865234375,5.712646484375
1888,1888,2,150,150,0,relu,lbfgs,adaptive,0.0001,False,0.9568300507331987,0.95625,0.9561818243770146,4497.984375,5.708984375
1889,1889,2,150,150,0,relu,lbfgs,invscaling,0.0001,True,0.9650399626328442,0.96375,0.9637394601851738,4248.103515625,5.611328125
1890,1890,2,150,150,0,relu,lbfgs,invscaling,0.0001,False,0.9722759553559327,0.97125,0.9713516842616786,4891.724365234375,5.579345703125
1891,1891,2,150,150,0,tanh,sgd,constant,0.01,True,0.9342578758680573,0.9325,0.932102194568387,2893.02001953125,1.944580078125
1892,1892,2,150,150,0,tanh,sgd,constant,0.01,False,0.9383981470412652,0.93625,0.936028416606826,2822.817626953125,2.03515625
1893,1893,2,150,150,0,tanh,sgd,adaptive,0.01,True,0.9273409778760598,0.925,0.924835740036295,2849.156494140625,1.9873046875
1894,1894,2,150,150,0,tanh,sgd,adaptive,0.01,False,0.9351435555919541,0.93375,0.9338055751848421,2831.25439453125,1.993896484375
1895,1895,2,150,150,0,tanh,sgd,invscaling,0.01,True,0.22038407195555468,0.26875,0.2061108179551476,2890.527099609375,2.02880859375
1896,1896,2,150,150,0,tanh,sgd,invscaling,0.01,False,0.17412212719848796,0.2025,0.167196029548891,2833.5732421875,1.929443359375
1897,1897,2,150,150,0,tanh,sgd,constant,0.001,True,0.9361281273738018,0.93375,0.9330074412910263,2836.4873046875,1.93212890625
1898,1898,2,150,150,0,tanh,sgd,constant,0.001,False,0.9314329414141506,0.92875,0.9286345336552801,2835.863525390625,1.983642578125
1899,1899,2,150,150,0,tanh,sgd,adaptive,0.001,True,0.945172139781545,0.94375,0.9435484188594093,2828.046875,1.943603515625
1900,1900,2,150,150,0,tanh,sgd,adaptive,0.001,False,0.9263383689140474,0.925,0.9247181127411191,2839.361328125,1.919677734375
1901,1901,2,150,150,0,tanh,sgd,invscaling,0.001,True,0.21134802361261026,0.27125,0.2098917804952071,2848.941650390625,1.9208984375
1902,1902,2,150,150,0,tanh,sgd,invscaling,0.001,False,0.24286137626305188,0.24875,0.2063112462418869,2835.1748046875,1.965087890625
1903,1903,2,150,150,0,tanh,sgd,constant,0.0001,True,0.9426802569836648,0.94125,0.940627832080165,2827.1943359375,1.969970703125
1904,1904,2,150,150,0,tanh,sgd,constant,0.0001,False,0.9364005760320379,0.9325,0.9326038322589758,2848.977294921875,2.006103515625
1905,1905,2,150,150,0,tanh,sgd,adaptive,0.0001,True,0.9382142728174511,0.935,0.9347369753453577,2843.46484375,1.953369140625
1906,1906,2,150,150,0,tanh,sgd,adaptive,0.0001,False,0.9379027168491896,0.93625,0.9363285972228976,2830.81982421875,1.934814453125
1907,1907,2,150,150,0,tanh,sgd,invscaling,0.0001,True,0.1749273449743701,0.195,0.15789795471675733,2835.548583984375,1.9755859375
1908,1908,2,150,150,0,tanh,sgd,invscaling,0.0001,False,0.27787461302507266,0.23875,0.2353384374762234,2829.6806640625,1.98388671875
1909,1909,2,150,150,0,tanh,adam,constant,0.01,True,0.9672261818555142,0.96625,0.9661533150926437,3340.116455078125,1.99072265625
1910,1910,2,150,150,0,tanh,adam,constant,0.01,False,0.9682777267661734,0.9675,0.967449088644105,3314.74365234375,1.936279296875
1911,1911,2,150,150,0,tanh,adam,adaptive,0.01,True,0.9618958183239311,0.96125,0.9610118436102705,3322.015625,1.94140625
1912,1912,2,150,150,0,tanh,adam,adaptive,0.01,False,0.9668987996003102,0.96625,0.9661169992408906,3319.72265625,1.982666015625
1913,1913,2,150,150,0,tanh,adam,invscaling,0.01,True,0.9660902127727887,0.965,0.964849709801857,3330.454345703125,1.98486328125
1914,1914,2,150,150,0,tanh,adam,invscaling,0.01,False,0.9657688037013797,0.965,0.9648302566039368,3327.802734375,1.94091796875
1915,1915,2,150,150,0,tanh,adam,constant,0.001,True,0.9650205254168668,0.96375,0.9636442575868768,3325.646240234375,1.9375
1916,1916,2,150,150,0,tanh,adam,constant,0.001,False,0.9632369807273529,0.9625,0.9623300752187728,3326.54052734375,1.92822265625
1917,1917,2,150,150,0,tanh,adam,adaptive,0.001,True,0.9657088103381429,0.965,0.9649006285481764,3325.351318359375,1.98388671875
1918,1918,2,150,150,0,tanh,adam,adaptive,0.001,False,0.964992929456986,0.96375,0.9636795920918805,3322.634765625,1.936279296875
1919,1919,2,150,150,0,tanh,adam,invscaling,0.001,True,0.9645586066022225,0.96375,0.9635788053367914,3329.5732421875,1.9296875
1920,1920,2,150,150,0,tanh,adam,invscaling,0.001,False,0.95884639114447,0.9575,0.9574516966875699,3344.6875,1.982177734375
1921,1921,2,150,150,0,tanh,adam,constant,0.0001,True,0.9632635509191992,0.9625,0.9623892089172181,3316.559814453125,1.92578125
1922,1922,2,150,150,0,tanh,adam,constant,0.0001,False,0.9646050108999773,0.96375,0.9636602335890432,3323.350341796875,1.925048828125
1923,1923,2,150,150,0,tanh,adam,adaptive,0.0001,True,0.9686717952054026,0.9675,0.9674453807710082,3321.7255859375,1.95947265625
1924,1924,2,150,150,0,tanh,adam,adaptive,0.0001,False,0.9683838711710984,0.9675,0.9673956363704458,3318.88525390625,1.926513671875
1925,1925,2,150,150,0,tanh,adam,invscaling,0.0001,True,0.9685295784133738,0.9675,0.9673764718587526,3324.14501953125,1.93408203125
1926,1926,2,150,150,0,tanh,adam,invscaling,0.0001,False,0.9673592209930164,0.96625,0.9661535402234979,3322.37890625,1.938720703125
1927,1927,2,150,150,0,tanh,lbfgs,constant,0.01,True,0.9727988474939694,0.9725,0.9725277379761788,2887.705078125,5.795166015625
1928,1928,2,150,150,0,tanh,lbfgs,constant,0.01,False,0.9681702199344078,0.9675,0.9675661055818423,2626.3916015625,5.78466796875
1929,1929,2,150,150,0,tanh,lbfgs,adaptive,0.01,True,0.9730092468507102,0.9725,0.9726037407052637,3221.866455078125,5.586669921875
1930,1930,2,150,150,0,tanh,lbfgs,adaptive,0.01,False,0.9693220865967679,0.96875,0.9687192441424558,3224.09033203125,5.8017578125
1931,1931,2,150,150,0,tanh,lbfgs,invscaling,0.01,True,0.9709012550180415,0.97,0.9699570743192288,2675.8212890625,5.810791015625
1932,1932,2,150,150,0,tanh,lbfgs,invscaling,0.01,False,0.9729697014581482,0.9725,0.9725216331604619,2847.218505859375,5.622314453125
1933,1933,2,150,150,0,tanh,lbfgs,constant,0.001,True,0.9701658167463687,0.97,0.9699470305221822,2282.040771484375,5.645751953125
1934,1934,2,150,150,0,tanh,lbfgs,constant,0.001,False,0.9696266106767419,0.96875,0.968923450420843,1765.055419921875,5.66259765625
1935,1935,2,150,150,0,tanh,lbfgs,adaptive,0.001,True,0.9729421172537349,0.9725,0.9725400431205979,2080.455078125,5.85791015625
1936,1936,2,150,150,0,tanh,lbfgs,adaptive,0.001,False,0.9721152709397926,0.97125,0.9713081798889062,2155.370849609375,5.83642578125
1937,1937,2,150,150,0,tanh,lbfgs,invscaling,0.001,True,0.974287323007768,0.97375,0.9737221319835399,2199.0966796875,3.608154296875
1938,1938,2,150,150,0,tanh,lbfgs,invscaling,0.001,False,0.97310344887919,0.9725,0.9725349093378235,1887.927734375,5.855712890625
1939,1939,2,150,150,0,tanh,lbfgs,constant,0.0001,True,0.9604160388611608,0.96,0.9599674888448431,2073.42236328125,2.416748046875
1940,1940,2,150,150,0,tanh,lbfgs,constant,0.0001,False,0.9593429531624372,0.9575,0.9579120570904798,1713.683349609375,5.72900390625
1941,1941,2,150,150,0,tanh,lbfgs,adaptive,0.0001,True,0.9678705323345888,0.9675,0.9674920323502704,2080.58203125,5.8583984375
1942,1942,2,150,150,0,tanh,lbfgs,adaptive,0.0001,False,0.9706773088913653,0.97,0.970046853526397,2069.41455078125,5.8154296875
1943,1943,2,150,150,0,tanh,lbfgs,invscaling,0.0001,True,0.9669568749751677,0.96625,0.9662477199874288,1867.379150390625,5.982666015625
1944,1944,2,150,150,0,tanh,lbfgs,invscaling,0.0001,False,0.9642380027223447,0.96375,0.9636689179772349,1927.59912109375,5.765869140625
1945,1945,3,50,50,50,identity,sgd,constant,0.01,True,0.9301427042171331,0.925,0.9241226470475672,1589.548828125,1.0546875
1946,1946,3,50,50,50,identity,sgd,constant,0.01,False,0.940296878413491,0.93625,0.9357817681577975,1554.697998046875,1.0732421875
1947,1947,3,50,50,50,identity,sgd,adaptive,0.01,True,0.9433589711233722,0.94,0.9392999980573731,1558.668212890625,1.045166015625
1948,1948,3,50,50,50,identity,sgd,adaptive,0.01,False,0.9408431212005266,0.9375,0.9367017215987764,1558.404296875,1.08837890625
1949,1949,3,50,50,50,identity,sgd,invscaling,0.01,True,0.30830887326656103,0.365,0.2967980975305823,1553.83544921875,1.041015625
1950,1950,3,50,50,50,identity,sgd,invscaling,0.01,False,0.21269852302228343,0.255,0.20083180160446862,1563.043212890625,1.052734375
1951,1951,3,50,50,50,identity,sgd,constant,0.001,True,0.9408673189202146,0.9375,0.93635887499353,1563.874267578125,1.07958984375
1952,1952,3,50,50,50,identity,sgd,constant,0.001,False,0.9452377756520493,0.94,0.939222081383073,1557.810791015625,1.075439453125
1953,1953,3,50,50,50,identity,sgd,adaptive,0.001,True,0.9409823329946465,0.9375,0.9370607161404384,1556.42724609375,1.059326171875
1954,1954,3,50,50,50,identity,sgd,adaptive,0.001,False,0.9409332218176673,0.93625,0.9357887546813471,1563.451904296875,1.067138671875
1955,1955,3,50,50,50,identity,sgd,invscaling,0.001,True,0.29661440997270283,0.34875,0.2941532801930512,1556.20263671875,1.042724609375
1956,1956,3,50,50,50,identity,sgd,invscaling,0.001,False,0.25557865216559095,0.2475,0.22875983072805361,1556.7802734375,1.05078125
1957,1957,3,50,50,50,identity,sgd,constant,0.0001,True,0.9337442322314808,0.93,0.9290482436863986,1587.9775390625,1.06298828125
1958,1958,3,50,50,50,identity,sgd,constant,0.0001,False,0.9403428786988303,0.93625,0.9356281392015782,1558.580078125,1.059814453125
1959,1959,3,50,50,50,identity,sgd,adaptive,0.0001,True,0.9407080171680012,0.93875,0.9381980750030482,1555.098876953125,1.064697265625
1960,1960,3,50,50,50,identity,sgd,adaptive,0.0001,False,0.9422521516379675,0.93875,0.9380675893514346,1552.8349609375,1.040283203125
1961,1961,3,50,50,50,identity,sgd,invscaling,0.0001,True,0.2480020331778254,0.29375,0.23762759181604667,1561.772705078125,1.088623046875
1962,1962,3,50,50,50,identity,sgd,invscaling,0.0001,False,0.2741719721540411,0.32375,0.2648650190349074,1550.538818359375,1.046875
1963,1963,3,50,50,50,identity,adam,constant,0.01,True,0.955636248337759,0.95375,0.9536852523539866,1776.67822265625,1.0732421875
1964,1964,3,50,50,50,identity,adam,constant,0.01,False,0.9581698827430535,0.95625,0.9561932455751203,1678.419677734375,1.061279296875
1965,1965,3,50,50,50,identity,adam,adaptive,0.01,True,0.9601211273288704,0.95875,0.9585284465699331,1442.220703125,1.047607421875
1966,1966,3,50,50,50,identity,adam,adaptive,0.01,False,0.9561340506093768,0.955,0.9548632627038703,1636.354248046875,1.083740234375
1967,1967,3,50,50,50,identity,adam,invscaling,0.01,True,0.958679833058173,0.9575,0.9574492776705982,1676.25244140625,1.09033203125
1968,1968,3,50,50,50,identity,adam,invscaling,0.01,False,0.9518621191626689,0.95,0.9496836711748601,1333.73193359375,1.0732421875
1969,1969,3,50,50,50,identity,adam,constant,0.001,True,0.9551487380588494,0.95375,0.9534952127700853,1775.70263671875,1.064208984375
1970,1970,3,50,50,50,identity,adam,constant,0.001,False,0.9509555808804271,0.9475,0.9472306785109541,1477.36376953125,1.045654296875
1971,1971,3,50,50,50,identity,adam,adaptive,0.001,True,0.9577154344413352,0.95625,0.9560669871188856,1644.57666015625,1.08642578125
1972,1972,3,50,50,50,identity,adam,adaptive,0.001,False,0.958226183575514,0.95625,0.9560343647650243,1293.30517578125,1.064697265625
1973,1973,3,50,50,50,identity,adam,invscaling,0.001,True,0.9583413023656925,0.95625,0.9563056665158414,1656.4873046875,1.076171875
1974,1974,3,50,50,50,identity,adam,invscaling,0.001,False,0.9526891987168656,0.95125,0.9511038473495713,1788.6103515625,1.0654296875
1975,1975,3,50,50,50,identity,adam,constant,0.0001,True,0.9610049895398209,0.96,0.9599539637354623,1738.9501953125,1.077880859375
1976,1976,3,50,50,50,identity,adam,constant,0.0001,False,0.9506787055828468,0.94875,0.9488098577096751,1781.239990234375,1.06201171875
1977,1977,3,50,50,50,identity,adam,adaptive,0.0001,True,0.9556454163721605,0.95375,0.9535470465816822,1449.601318359375,1.08544921875
1978,1978,3,50,50,50,identity,adam,adaptive,0.0001,False,0.9542560866036475,0.9525,0.9522470121842282,1781.358154296875,1.04638671875
1979,1979,3,50,50,50,identity,adam,invscaling,0.0001,True,0.9579403744102448,0.95625,0.9560552447207178,1639.999755859375,1.048095703125
1980,1980,3,50,50,50,identity,adam,invscaling,0.0001,False,0.955655610768901,0.95375,0.9534950056674611,1807.629638671875,1.060302734375
1981,1981,3,50,50,50,identity,lbfgs,constant,0.01,True,0.9569302007796873,0.95625,0.9561405200814225,1512.22705078125,2.80908203125
1982,1982,3,50,50,50,identity,lbfgs,constant,0.01,False,0.9497504722301348,0.94875,0.9485004359404079,1565.7412109375,2.7861328125
1983,1983,3,50,50,50,identity,lbfgs,adaptive,0.01,True,0.9538043886377693,0.9525,0.9524079749718762,1638.661865234375,2.83447265625
1984,1984,3,50,50,50,identity,lbfgs,adaptive,0.01,False,0.9552634056831448,0.955,0.9546689795515084,1684.226318359375,2.882080078125
1985,1985,3,50,50,50,identity,lbfgs,invscaling,0.01,True,0.9640724579403043,0.96375,0.9636762700306146,1539.7041015625,2.866455078125
