f1-weight,inference-time-weight,memory-weight,objective-function,population_size,number_of_generation,mutation_rate,optimal_parent_count,ga_best_params,ga_best_param_idx,ga_best_fitness,ga_best_f1,ga_best_inference_time,ga_best_memory,ga_iteration_count,opt_params,opt_param_idx,opt_f1,opt_inference_time,opt_memory,f1_diff,f1_diff.1,memory_diff
100,0,0,max-normalized,5,5,0.05,1,"{'hidden_layer_sizes': (100, 100, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",4125,0.5029066197077338,0.9675085651,1.733642578,228.0,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0113144916999999,3.922607422,22.0
100,0,0,max-normalized,5,5,0.05,2,"{'hidden_layer_sizes': (50, 50, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",2045,0.5019547205095409,0.9711995584,3.104492188,239.5,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0076234983999999,2.551757812,10.5
100,0,0,max-normalized,5,5,0.05,2,"{'hidden_layer_sizes': (150, 150, 50), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': False}",5972,0.5035713206452517,0.9649394584,2.140869141,228.4,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0138835984,3.515380859,21.599999999999994
100,0,0,max-normalized,5,5,0.05,2,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",5168,0.5009737092923071,0.9750181102,9.172119141,259.4,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038049466,3.515869141,9.399999999999975
100,0,0,max-normalized,5,5,0.1,1,"{'hidden_layer_sizes': (100, 150, 150), 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': True}",4743,0.5045116483052685,0.9613166012,5.365722656,260.7,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0175064556,0.290527344,10.699999999999989
100,0,0,max-normalized,5,5,0.1,2,"{'hidden_layer_sizes': (150, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",1873,0.5019745864511206,0.9711223851,5.532226563,251.4,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0077006716999999,0.1240234369999999,1.4000000000000057
100,0,0,max-normalized,5,5,0.1,2,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': True}",1053,0.5035648208861253,0.9649645475,1.32421875,228.2,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0138585092999999,4.33203125,21.80000000000001
100,0,0,max-normalized,5,5,0.1,2,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",6153,0.5016284636742449,0.9724678441,6.849121094,265.9,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063552127,1.192871094,15.899999999999975
100,0,0,max-normalized,5,5,0.15,1,"{'hidden_layer_sizes': (50, 150, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': True}",3019,0.5019542539291671,0.971201371,3.839355469,253.1,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0076216858,1.816894531,3.0999999999999943
100,0,0,max-normalized,5,5,0.15,2,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",4962,0.5013072591521233,0.9737181022,7.535644531,250.4,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0051049546,1.879394531,0.4000000000000057
100,0,0,max-normalized,5,5,0.15,2,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",6144,0.5016260963571875,0.9724770528,7.103271484,267.6,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.006346004,1.4470214840000004,17.600000000000023
100,0,0,max-normalized,5,5,0.15,2,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",4962,0.5013072591521233,0.9737181022,7.535644531,250.4,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0051049546,1.879394531,0.4000000000000057
100,0,0,max-normalized,5,5,0.2,1,"{'hidden_layer_sizes': (100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",1279,0.5019264557112735,0.9713093693,4.143798828,251.3,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0075136875,1.5124511719999996,1.3000000000000114
100,0,0,max-normalized,5,5,0.2,2,"{'hidden_layer_sizes': (100, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",1387,0.5016471703189116,0.9723950796,4.478027344,250.2,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0064279771999999,1.178222656,0.1999999999999886
100,0,0,max-normalized,5,5,0.2,2,"{'hidden_layer_sizes': (150, 150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",6312,0.5012843645593281,0.9738072784,7.831054688,266.1,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050157784,2.174804688,16.100000000000023
100,0,0,max-normalized,5,5,0.2,2,"{'hidden_layer_sizes': (150, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': False}",1702,0.5022734887004061,0.9699619753,1.669433594,228.7,30,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0088610815,3.986816406,21.30000000000001
100,0,0,max-normalized,5,10,0.05,1,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",6142,0.5012805033012446,0.9738223191,2.928710938,265.0,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050007377,2.727539062,15.0
100,0,0,max-normalized,5,10,0.05,2,"{'hidden_layer_sizes': (150, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': True}",5823,0.5016134147389086,0.9725263849,4.785644531,264.2,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062966719,0.870605469,14.199999999999989
100,0,0,max-normalized,5,10,0.05,2,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': False}",584,0.502578303518976,0.968780033,2.63671875,235.0,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0100430237999999,3.01953125,15.0
100,0,0,max-normalized,5,10,0.05,2,"{'hidden_layer_sizes': (50, 100, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': False}",2692,0.5025783244726089,0.9687799518,4.056640625,250.4,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.010043105,1.599609375,0.4000000000000057
100,0,0,max-normalized,5,10,0.1,1,"{'hidden_layer_sizes': (100, 150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",4853,0.5022861668841531,0.9699127861,6.709716797,263.9,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0089102707,1.0534667969999996,13.899999999999975
100,0,0,max-normalized,5,10,0.1,2,"{'hidden_layer_sizes': (150, 150, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",5934,0.5019634877021393,0.9711654997,6.133789063,258.5,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0076575571,0.477539063,8.5
100,0,0,max-normalized,5,10,0.1,2,"{'hidden_layer_sizes': (150, 100, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5453,0.502564533334539,0.968833397,5.307128906,257.0,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0099896597999999,0.349121094,7.0
100,0,0,max-normalized,5,10,0.1,2,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",6142,0.5012805033012446,0.9738223191,2.928710938,265.0,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050007377,2.727539062,15.0
100,0,0,max-normalized,5,10,0.15,1,"{'hidden_layer_sizes': (150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",1782,0.5006821078802303,0.9761560435,5.136230469,257.4,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0026670133,0.520019531,7.399999999999977
100,0,0,max-normalized,5,10,0.15,2,"{'hidden_layer_sizes': (50, 100, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",2670,0.5025895878450224,0.9687363047,1.525634766,228.2,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0100867520999999,4.130615234,21.80000000000001
100,0,0,max-normalized,5,10,0.15,2,"{'hidden_layer_sizes': (100, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",4630,0.5009674480490711,0.9750425299,5.740234375,258.4,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037805269,0.083984375,8.399999999999977
100,0,0,max-normalized,5,10,0.15,2,"{'hidden_layer_sizes': (50, 100, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",2668,0.502289413830232,0.9699001889,1.515380859,228.2,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0089228679,4.140869141,21.80000000000001
100,0,0,max-normalized,5,10,0.2,1,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': True}",297,0.5022632209881246,0.9700018141,1.176269531,227.5,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0088212427,4.479980469,22.5
100,0,0,max-normalized,5,10,0.2,2,"{'hidden_layer_sizes': (150, 150, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",5940,0.5019365016098821,0.9712703388,6.071777344,258.5,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.007552718,0.415527344,8.5
100,0,0,max-normalized,5,10,0.2,2,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': True}",6079,0.5019550286033901,0.9711983615,2.290283203,229.3,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0076246952999999,3.365966797,20.69999999999999
100,0,0,max-normalized,5,10,0.2,2,"{'hidden_layer_sizes': (50, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",3184,0.5013110398948154,0.9737033767,4.678466797,261.6,55,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0051196801,0.9777832030000004,11.600000000000025
100,0,0,max-normalized,5,15,0.05,1,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",294,0.5029632488884633,0.9672894255,1.176757813,228.4,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0115336313,4.479492187,21.599999999999994
100,0,0,max-normalized,5,15,0.05,2,"{'hidden_layer_sizes': (150, 100, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",5440,0.5016344096623182,0.972444715,5.487548828,258.8,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063783418,0.1687011719999995,8.800000000000011
100,0,0,max-normalized,5,15,0.05,2,"{'hidden_layer_sizes': (50, 150, 150), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': True}",3317,0.5016378099708712,0.9724314885,1.918945313,228.1,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063915682999999,3.737304687,21.90000000000001
100,0,0,max-normalized,5,15,0.05,2,"{'hidden_layer_sizes': (150, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",1609,0.5022525551386784,0.9700431994,3.650146484,250.0,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0087798574,2.006103516,0.0
100,0,0,max-normalized,5,15,0.1,1,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",5168,0.5009737092923071,0.9750181102,9.172119141,259.4,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038049466,3.515869141,9.399999999999975
100,0,0,max-normalized,5,15,0.1,2,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",5105,0.5022842791063395,0.9699201102,1.7890625,228.8,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0089029466,3.8671875,21.19999999999999
100,0,0,max-normalized,5,15,0.1,2,"{'hidden_layer_sizes': (50, 150, 150), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",3319,0.502591640704782,0.9687283498,1.928710938,228.2,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.010094707,3.727539062,21.80000000000001
100,0,0,max-normalized,5,15,0.1,2,"{'hidden_layer_sizes': (150, 150, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",5920,0.5025925427410353,0.9687248544,2.041748047,228.3,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0100982024,3.614501953,21.69999999999999
100,0,0,max-normalized,5,15,0.15,1,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",5119,0.5019771947461158,0.9711122531,2.237060547,255.5,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0077108036999999,3.419189453,5.5
100,0,0,max-normalized,5,15,0.15,2,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",3669,0.5012908408303556,0.973782052,4.525878906,254.2,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050410048,1.130371094,4.199999999999989
100,0,0,max-normalized,5,15,0.15,2,"{'hidden_layer_sizes': (100, 100, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",4305,0.5025890610135489,0.9687383462,7.145507813,256.9,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0100847106,1.489257813,6.899999999999977
100,0,0,max-normalized,5,15,0.15,2,"{'hidden_layer_sizes': (150, 150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",6306,0.5009600608925109,0.9750713416,22.31616211,265.7,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037517152,16.65991211,15.699999999999989
100,0,0,max-normalized,5,15,0.2,1,"{'hidden_layer_sizes': (100, 100, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",4155,0.5019587600466027,0.9711838655,5.072265625,248.8,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0076391913,0.583984375,1.1999999999999886
100,0,0,max-normalized,5,15,0.2,2,"{'hidden_layer_sizes': (100, 50, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",3834,0.5026025966618496,0.9686858962,4.710693359,262.0,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0101371606,0.9455566409999996,12.0
100,0,0,max-normalized,5,15,0.2,2,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': False}",1076,0.5016322328617632,0.9724531824,3.612060547,247.7,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063698744,2.044189453,2.300000000000012
100,0,0,max-normalized,5,15,0.2,2,"{'hidden_layer_sizes': (100, 50, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",3817,0.5022856957696107,0.9699146139,4.827392578,262.1,80,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0089084429,0.8288574219999996,12.100000000000025
100,0,0,max-normalized,5,20,0.05,1,"{'hidden_layer_sizes': (100, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",4374,0.5022957403561027,0.9698756443,2.417724609,260.9,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0089474125,3.238525391,10.899999999999975
100,0,0,max-normalized,5,20,0.05,2,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",1056,0.5025848759747845,0.9687545636,1.317138672,227.6,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0100684932,4.339111328,22.40000000000001
100,0,0,max-normalized,5,20,0.05,2,"{'hidden_layer_sizes': (150, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",5815,0.5016508986518444,0.9723805779,11.56005859,263.7,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0064424789,5.903808590000001,13.699999999999989
100,0,0,max-normalized,5,20,0.05,2,"{'hidden_layer_sizes': (50, 100, 100), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",2675,0.502271880479885,0.9699682151,1.560302734,228.5,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0088548417,4.095947266,21.5
100,0,0,max-normalized,5,20,0.1,1,"{'hidden_layer_sizes': (50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': True}",751,0.5016126894201451,0.9725292065,3.2109375,243.8,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062938503,2.4453125,6.199999999999989
100,0,0,max-normalized,5,20,0.1,2,"{'hidden_layer_sizes': (150, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",5820,0.5016056600085539,0.9725565524,11.56469727,265.0,105,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062665043999999,5.90844727,15.0
