idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
524,2,50,100,0,identity,lbfgs,constant,0.01,False,0.9553575561,0.95375,0.9537535589,1563.137939,2.8671875,609475791,888473,16.9,0.0,243.5
525,2,50,100,0,identity,lbfgs,adaptive,0.01,True,0.9580207472,0.9575,0.9572991123,1589.30957,2.794189453,616216895,1863900,16.5,0.0,243.9
526,2,50,100,0,identity,lbfgs,adaptive,0.01,False,0.9545094862,0.95375,0.9536580863,1507.508057,2.763183594,663890957,924437,16.5,0.0,243.4
527,2,50,100,0,identity,lbfgs,invscaling,0.01,True,0.9519269122,0.95125,0.9511964951,1548.52417,2.849609375,585394276,894711,16.3,0.2,243.9
528,2,50,100,0,identity,lbfgs,invscaling,0.01,False,0.9555663807,0.955,0.9547231865,1559.297852,2.907958984,602638288,888758,16.1,0.0,243.3
529,2,50,100,0,identity,lbfgs,constant,0.001,True,0.9597439467,0.95875,0.9586655768,1533.113037,2.76953125,587095970,882723,16.5,0.0,243.5
530,2,50,100,0,identity,lbfgs,constant,0.001,False,0.9608866535,0.96,0.9599914836,1432.784912,2.759765625,600645496,907809,16.1,0.0,243.5
531,2,50,100,0,identity,lbfgs,adaptive,0.001,True,0.9592426003,0.95875,0.9584577206,1426.539551,2.800048828,801861463,1195359,15.9,0.0,243.2
532,2,50,100,0,identity,lbfgs,adaptive,0.001,False,0.9569734964,0.95625,0.9559328755,1554.655762,2.770507813,641902875,895213,15.9,0.0,243.3
533,2,50,100,0,identity,lbfgs,invscaling,0.001,True,0.9630553184,0.9625,0.9622482907,1498.168457,2.766601563,680636836,1096402,15.9,0.0,243.1
534,2,50,100,0,identity,lbfgs,invscaling,0.001,False,0.9657154733,0.965,0.9649280437,1727.24292,2.696044922,563197989,1074991,15.9,0.0,243.3
535,2,50,100,0,identity,lbfgs,constant,0.0001,True,0.9547869274,0.95375,0.9532848596,1494.968018,2.791503906,612537609,879367,15.8,0.0,243.1
536,2,50,100,0,identity,lbfgs,constant,0.0001,False,0.95057175,0.95,0.9498060621,1668.639648,2.889892578,613002643,928127,16.1,0.0,243.6
537,2,50,100,0,identity,lbfgs,adaptive,0.0001,True,0.9671055267,0.96625,0.9662105646,1428.353516,2.819824219,613804712,876667,16.1,0.0,242.7
538,2,50,100,0,identity,lbfgs,adaptive,0.0001,False,0.9608264691,0.96,0.9597784675,1410.549561,2.789550781,581192610,906989,16.1,0.0,243.2
539,2,50,100,0,identity,lbfgs,invscaling,0.0001,True,0.959762465,0.95875,0.9585103962,1599.837646,2.927734375,623904172,896673,16.5,0.0,244.0
540,2,50,100,0,identity,lbfgs,invscaling,0.0001,False,0.9570764041,0.95625,0.956035182,1584.676514,2.785400391,632593200,884241,16.3,0.0,243.8
541,2,50,100,0,relu,sgd,constant,0.01,True,0.9219634842,0.92,0.9190846678,2027.70752,1.250976563,1164762950,857128,0.4,0.0,228.3
542,2,50,100,0,relu,sgd,constant,0.01,False,0.9380326982,0.935,0.9342420881,1968.208984,1.238769531,1231445071,921961,0.8,0.0,228.1
543,2,50,100,0,relu,sgd,adaptive,0.01,True,0.9283075711,0.92375,0.9235439276,1967.172852,1.230712891,1215997347,1010190,0.8,0.0,228.1
544,2,50,100,0,relu,sgd,adaptive,0.01,False,0.9254597859,0.92125,0.9200976574,1974.481201,1.247802734,1218274325,867227,0.4,0.0,228.3
545,2,50,100,0,relu,sgd,invscaling,0.01,True,0.1404723099,0.13,0.1099472948,1983.740967,1.200195313,1222315328,871588,0.6,0.2,228.0
546,2,50,100,0,relu,sgd,invscaling,0.01,False,0.07595689064,0.08625,0.06125225493,1999.104492,1.211425781,1198221238,881229,0.6,0.4,228.0
547,2,50,100,0,relu,sgd,constant,0.001,True,0.9250154118,0.9225,0.9223774781,1967.894287,1.252441406,1202921714,884825,0.6,0.4,228.3
548,2,50,100,0,relu,sgd,constant,0.001,False,0.9184877054,0.91625,0.9149116003,1966.958008,1.203613281,1250101063,911419,0.6,0.0,227.8
549,2,50,100,0,relu,sgd,adaptive,0.001,True,0.9116899976,0.90875,0.9073357799,1978.316406,1.255126953,1209598622,849140,0.8,0.2,228.3
550,2,50,100,0,relu,sgd,adaptive,0.001,False,0.9366692358,0.93375,0.9336407812,1974.252441,1.24609375,1198460758,882211,0.6,0.0,227.9
551,2,50,100,0,relu,sgd,invscaling,0.001,True,0.03564918936,0.0725,0.03775040944,1977.325439,1.239990234,1229103217,890650,0.6,0.2,228.3
552,2,50,100,0,relu,sgd,invscaling,0.001,False,0.0468613281,0.12375,0.05884919919,1995.372559,1.221679688,1208735534,847794,0.9,0.2,227.6
553,2,50,100,0,relu,sgd,constant,0.0001,True,0.9329307882,0.92875,0.9279952675,1966.786377,1.240722656,1197007154,897047,0.8,0.0,227.9
554,2,50,100,0,relu,sgd,constant,0.0001,False,0.9308846524,0.9275,0.9272496775,1961.342773,1.322753906,1238614782,879247,0.8,0.4,228.1
555,2,50,100,0,relu,sgd,adaptive,0.0001,True,0.9080331359,0.9075,0.9061825964,1975.225098,1.245849609,1191773701,894441,0.6,0.0,228.0
556,2,50,100,0,relu,sgd,adaptive,0.0001,False,0.9265493263,0.92375,0.922804981,1958.808105,1.229248047,1205034589,867186,0.6,0.0,228.6
557,2,50,100,0,relu,sgd,invscaling,0.0001,True,0.04851236521,0.0725,0.03951171493,1989.671143,1.253662109,1217204134,890511,0.4,0.4,228.6
558,2,50,100,0,relu,sgd,invscaling,0.0001,False,0.09924885445,0.0925,0.08132791905,2005.348389,1.237792969,1193498283,913701,0.6,0.2,228.6
559,2,50,100,0,relu,adam,constant,0.01,True,0.9649599533,0.96375,0.9636721097,2153.01123,1.219482422,1273912599,890329,0.6,0.2,227.2
560,2,50,100,0,relu,adam,constant,0.01,False,0.9668963238,0.96625,0.9661495616,2156.892822,1.256347656,1333682233,899698,0.6,0.0,228.0
561,2,50,100,0,relu,adam,adaptive,0.01,True,0.9657522128,0.965,0.9647611689,2150.813721,1.210205078,1283083601,865503,0.8,0.2,228.0
562,2,50,100,0,relu,adam,adaptive,0.01,False,0.9660463216,0.965,0.9648518468,2155.753418,1.224609375,1279457572,877464,0.6,0.2,228.4
563,2,50,100,0,relu,adam,invscaling,0.01,True,0.9653168241,0.965,0.9648606364,2147.086182,1.211914063,1282594376,856439,0.6,0.2,227.7
564,2,50,100,0,relu,adam,invscaling,0.01,False,0.9692109561,0.96875,0.9686235687,2146.777344,1.243652344,1276073030,886235,0.6,0.4,228.5
565,2,50,100,0,relu,adam,constant,0.001,True,0.9643134365,0.96375,0.9635865786,2162.884521,1.258544922,1392592325,878560,0.9,0.2,227.7
566,2,50,100,0,relu,adam,constant,0.001,False,0.9672849027,0.96625,0.9661849618,2146.673584,1.211425781,1207700235,899113,0.8,0.0,228.3
567,2,50,100,0,relu,adam,adaptive,0.001,True,0.9706334886,0.97,0.9699040403,2152.409424,1.222900391,1270733657,854685,0.8,0.0,227.8
568,2,50,100,0,relu,adam,adaptive,0.001,False,0.960782756,0.96,0.9599829076,2152.922363,1.223388672,1280569004,1056045,0.8,0.2,228.0
569,2,50,100,0,relu,adam,invscaling,0.001,True,0.9672513963,0.96625,0.9661022206,2160.179443,1.294921875,1294560022,900569,0.8,0.0,228.2
570,2,50,100,0,relu,adam,invscaling,0.001,False,0.9732167802,0.9725,0.9724367085,2145.118896,1.213867188,1313118016,900189,0.6,0.0,228.1
571,2,50,100,0,relu,adam,constant,0.0001,True,0.9688391878,0.9675,0.9673501982,2143.9104,1.236816406,1300420674,849327,0.9,0.2,227.7
572,2,50,100,0,relu,adam,constant,0.0001,False,0.9732020583,0.9725,0.9724862721,2152.618408,1.259765625,1304286781,908547,0.8,0.2,227.8
573,2,50,100,0,relu,adam,adaptive,0.0001,True,0.9631005382,0.9625,0.9622362534,2147.519531,1.235107422,1279731348,867502,0.4,0.2,227.2
574,2,50,100,0,relu,adam,adaptive,0.0001,False,0.9672707319,0.96625,0.9660884487,2152.631104,1.253173828,1293951340,896670,0.6,0.0,228.4
575,2,50,100,0,relu,adam,invscaling,0.0001,True,0.9609488628,0.96,0.9598395096,2161.478271,1.254638672,1332398223,986922,0.6,0.2,228.2
576,2,50,100,0,relu,adam,invscaling,0.0001,False,0.9697770385,0.96875,0.968687741,2142.002441,1.223632813,1271642831,1015635,0.8,0.0,227.9
577,2,50,100,0,relu,lbfgs,constant,0.01,True,0.9598278059,0.95875,0.9584776851,1920.251221,3.468994141,772677330,919799,15.8,0.0,243.4
578,2,50,100,0,relu,lbfgs,constant,0.01,False,0.9606350752,0.96,0.9599326346,2181.827881,3.196777344,773539891,915516,15.8,0.0,243.0
579,2,50,100,0,relu,lbfgs,adaptive,0.01,True,0.9597151397,0.95875,0.9586644864,2265.984619,2.979003906,827422796,939862,16.3,0.0,243.6
580,2,50,100,0,relu,lbfgs,adaptive,0.01,False,0.9692640775,0.96875,0.9686061667,1977.158203,3.178710938,816524186,941508,16.1,0.0,243.5
581,2,50,100,0,relu,lbfgs,invscaling,0.01,True,0.9729776875,0.9725,0.9724566856,2227.84082,3.151367188,793461218,903169,15.8,0.0,243.8
582,2,50,100,0,relu,lbfgs,invscaling,0.01,False,0.9676366741,0.96625,0.9663691423,2491.473633,3.083496094,825984047,891742,16.5,0.0,243.6
583,2,50,100,0,relu,lbfgs,constant,0.001,True,0.9617348452,0.96125,0.9611353536,2294.455322,3.115478516,800170830,907515,15.9,0.0,242.6
584,2,50,100,0,relu,lbfgs,constant,0.001,False,0.9590048005,0.95875,0.9583878293,2054.198486,1.390136719,790195323,930235,16.1,0.0,243.7
585,2,50,100,0,relu,lbfgs,adaptive,0.001,True,0.964567156,0.96375,0.9636925988,2074.645996,3.211914063,780343834,1168629,16.3,0.0,243.4
586,2,50,100,0,relu,lbfgs,adaptive,0.001,False,0.965570743,0.965,0.9646957421,2298.191895,3.063476563,794984723,934588,16.3,0.0,243.5
587,2,50,100,0,relu,lbfgs,invscaling,0.001,True,0.9498748264,0.94875,0.9486747234,2403.003174,3.164306641,782011749,920052,15.9,0.2,243.8
588,2,50,100,0,relu,lbfgs,invscaling,0.001,False,0.9640586331,0.96375,0.9634918001,2363.494141,3.220458984,841419295,943384,16.1,0.0,243.5
589,2,50,100,0,relu,lbfgs,constant,0.0001,True,0.9732035108,0.9725,0.9725292065,2183.526367,3.2109375,794577834,950711,16.3,0.2,243.8
590,2,50,100,0,relu,lbfgs,constant,0.0001,False,0.9632697354,0.9625,0.9624432667,2266.588135,3.188476563,792082533,919455,15.9,0.0,243.5
591,2,50,100,0,relu,lbfgs,adaptive,0.0001,True,0.955767976,0.955,0.9547672498,1729.52124,1.590087891,749649914,921102,16.1,0.0,244.0
592,2,50,100,0,relu,lbfgs,adaptive,0.0001,False,0.9730551664,0.9725,0.9725042288,1925.436523,3.197753906,764430455,965203,16.1,0.0,243.7
593,2,50,100,0,relu,lbfgs,invscaling,0.0001,True,0.9563881046,0.955,0.9546436147,2318.494873,2.297607422,797770281,910139,16.1,0.0,244.0
594,2,50,100,0,relu,lbfgs,invscaling,0.0001,False,0.9723697323,0.97125,0.9712719686,2298.114502,3.175537109,742446119,1194422,16.3,0.0,243.8
595,2,50,100,0,tanh,sgd,constant,0.01,True,0.921836905,0.91875,0.9179444596,1800.869629,1.318603516,1337920116,1583024,0.4,0.2,227.7
596,2,50,100,0,tanh,sgd,constant,0.01,False,0.9321940163,0.92875,0.9281049709,1725.666992,1.3125,1316674564,1552932,0.6,0.2,228.5
597,2,50,100,0,tanh,sgd,adaptive,0.01,True,0.9226060326,0.9175,0.9167214031,1727.644775,1.315429688,1330360423,1583644,0.6,0.0,228.1
598,2,50,100,0,tanh,sgd,adaptive,0.01,False,0.9133002131,0.90875,0.9078169816,1717.673096,1.276367188,1372833135,1578898,0.6,0.2,228.5
599,2,50,100,0,tanh,sgd,invscaling,0.01,True,0.1257577444,0.1575,0.1176704,1729.976074,1.291259766,1301660076,1649700,0.6,0.2,228.1
600,2,50,100,0,tanh,sgd,invscaling,0.01,False,0.1115189611,0.125,0.09581310202,1720.078857,1.305175781,1325523366,1543978,0.6,0.2,227.9
601,2,50,100,0,tanh,sgd,constant,0.001,True,0.909829378,0.90625,0.9055486483,1714.969482,1.301025391,1330500619,1571915,0.8,0.0,228.4
602,2,50,100,0,tanh,sgd,constant,0.001,False,0.9041226841,0.90125,0.8998822925,1727.599854,1.325439453,1352055518,1662490,0.8,0.2,227.6
603,2,50,100,0,tanh,sgd,adaptive,0.001,True,0.9067400878,0.90125,0.9008777184,1714.944336,1.308837891,1349608815,1582875,0.6,0.4,228.0
604,2,50,100,0,tanh,sgd,adaptive,0.001,False,0.9122762079,0.91,0.9093733835,1733.637207,1.301269531,1329648682,1590669,0.6,0.4,227.9
605,2,50,100,0,tanh,sgd,invscaling,0.001,True,0.0973181826,0.11125,0.08861946557,1721.868408,1.314208984,1341002863,1617064,0.6,0.0,227.9
606,2,50,100,0,tanh,sgd,invscaling,0.001,False,0.1598320592,0.16125,0.1263887098,1714.667725,1.277832031,1366129770,1962501,0.6,0.0,227.5
607,2,50,100,0,tanh,sgd,constant,0.0001,True,0.9255918335,0.9225,0.9213779932,1711.121582,1.277587891,1314061221,1646211,0.8,0.0,227.9
608,2,50,100,0,tanh,sgd,constant,0.0001,False,0.9149401977,0.91125,0.9103599218,1722.62207,1.301269531,1326652003,1585587,0.8,0.0,227.8
609,2,50,100,0,tanh,sgd,adaptive,0.0001,True,0.9085758005,0.90375,0.903161671,1713.63501,1.273193359,1319615756,1573984,0.8,0.0,228.0
610,2,50,100,0,tanh,sgd,adaptive,0.0001,False,0.9155535317,0.9125,0.9118701597,1712.428955,1.28125,1344266082,1534392,0.6,0.0,228.4
611,2,50,100,0,tanh,sgd,invscaling,0.0001,True,0.1257716822,0.14125,0.1219829609,1722.543945,1.294433594,1338121188,1589314,0.6,0.2,227.9
612,2,50,100,0,tanh,sgd,invscaling,0.0001,False,0.09523957361,0.14125,0.1012517372,1714.001953,1.304199219,1337784314,1551542,0.4,0.0,228.0
613,2,50,100,0,tanh,adam,constant,0.01,True,0.9659045002,0.965,0.9648789073,1924.172852,1.31640625,1426224068,1565207,0.6,0.2,228.2
614,2,50,100,0,tanh,adam,constant,0.01,False,0.962125839,0.96125,0.9611922662,1930.287109,1.291259766,3337796706,4381824,0.9,0.0,227.7
615,2,50,100,0,tanh,adam,adaptive,0.01,True,0.9617552577,0.96125,0.9610198801,1920.814453,1.267822266,1418387728,1560994,0.8,0.2,227.8
616,2,50,100,0,tanh,adam,adaptive,0.01,False,0.9656061395,0.965,0.9649363019,1922.430176,1.291503906,1423966675,1577263,0.6,0.2,228.0
617,2,50,100,0,tanh,adam,invscaling,0.01,True,0.9657500255,0.965,0.9648788486,1952.511963,1.285888672,1467482025,1559055,0.6,0.4,227.7
618,2,50,100,0,tanh,adam,invscaling,0.01,False,0.964438704,0.96375,0.9635481039,1918.993896,1.279052734,1413811730,1529066,0.6,0.0,228.1
619,2,50,100,0,tanh,adam,constant,0.001,True,0.9631288637,0.9625,0.9623106389,1933.229736,1.283935547,1411510295,1552638,0.6,0.0,228.3
620,2,50,100,0,tanh,adam,constant,0.001,False,0.9658816215,0.965,0.964841469,1927.927979,1.315917969,1467222576,1631332,0.8,0.0,228.0
621,2,50,100,0,tanh,adam,adaptive,0.001,True,0.9637157759,0.9625,0.9621938318,1919.729492,1.278808594,1412350490,1646928,0.6,0.2,228.4
622,2,50,100,0,tanh,adam,adaptive,0.001,False,0.9657830203,0.965,0.9649421871,1929.812256,1.288818359,1454473371,1574897,0.6,0.2,227.8
623,2,50,100,0,tanh,adam,invscaling,0.001,True,0.95853739,0.9575,0.9573933293,1922.844727,1.274414063,1448268660,1613220,0.4,0.0,227.9
624,2,50,100,0,tanh,adam,invscaling,0.001,False,0.9619678375,0.96125,0.9610792885,1938.35498,1.280273438,1469303872,1593476,0.8,0.2,228.3
625,2,50,100,0,tanh,adam,constant,0.0001,True,0.9608465734,0.96,0.9597702662,1934.54126,1.286621094,1442559960,1559902,0.6,0.6,228.5
626,2,50,100,0,tanh,adam,constant,0.0001,False,0.9570148737,0.955,0.954895682,1921.661133,1.26953125,1406127271,1567097,0.6,0.0,228.3
627,2,50,100,0,tanh,adam,adaptive,0.0001,True,0.964659684,0.96375,0.9636757742,1922.547852,1.313964844,1466519369,1601432,0.9,0.0,227.3
628,2,50,100,0,tanh,adam,adaptive,0.0001,False,0.9685384467,0.9675,0.9673539839,1930.950439,1.297363281,1453322288,1545883,0.8,0.2,228.5
629,2,50,100,0,tanh,adam,invscaling,0.0001,True,0.9646168728,0.96375,0.9636056122,1922.615234,1.280029297,1497248348,1548417,0.8,0.4,227.5
630,2,50,100,0,tanh,adam,invscaling,0.0001,False,0.9610748875,0.96,0.9597307804,1940.873291,1.29296875,1421500716,1585919,0.6,0.2,228.2
631,2,50,100,0,tanh,lbfgs,constant,0.01,True,0.9614968278,0.96125,0.9610781048,2024.587646,3.259521484,844533023,1622730,17.8,0.0,245.5
632,2,50,100,0,tanh,lbfgs,constant,0.01,False,0.9665405246,0.96625,0.96601212,1118.481689,3.185791016,717692109,1586661,17.8,0.0,245.6
633,2,50,100,0,tanh,lbfgs,adaptive,0.01,True,0.9606035022,0.96,0.9600502704,1321.233643,3.302490234,1011231590,1620272,18.0,0.0,245.2
634,2,50,100,0,tanh,lbfgs,adaptive,0.01,False,0.9622670269,0.96125,0.9611926586,1371.17334,3.1796875,989004347,1621384,18.9,0.0,246.4
635,2,50,100,0,tanh,lbfgs,invscaling,0.01,True,0.9678967791,0.9675,0.9674073405,1439.032471,3.132080078,1855563025,4389331,17.8,0.0,245.6
636,2,50,100,0,tanh,lbfgs,invscaling,0.01,False,0.9604512258,0.96,0.9598812691,1564.658203,3.221435547,435811331,1585746,16.9,0.0,244.0
637,2,50,100,0,tanh,lbfgs,constant,0.001,True,0.968052119,0.9675,0.9675680343,1351.115967,3.214111328,606260243,1631815,18.0,0.0,245.4
638,2,50,100,0,tanh,lbfgs,constant,0.001,False,0.9690730814,0.96875,0.9686766476,1247.087158,3.124755859,506405784,1636214,17.4,0.0,245.3
639,2,50,100,0,tanh,lbfgs,adaptive,0.001,True,0.9668222236,0.96625,0.9662335679,1312.551514,3.250488281,661942450,1628238,17.8,0.0,245.3
640,2,50,100,0,tanh,lbfgs,adaptive,0.001,False,0.9639891747,0.96375,0.9635598873,1146.584717,3.240234375,491745489,1592739,17.6,0.0,244.8
641,2,50,100,0,tanh,lbfgs,invscaling,0.001,True,0.9583327377,0.9575,0.9574504648,1041.757324,3.294433594,754638814,1637979,18.2,0.2,244.8
642,2,50,100,0,tanh,lbfgs,invscaling,0.001,False,0.9716875385,0.97125,0.9712576305,1347.078369,3.196044922,641215938,1609461,17.4,0.0,245.3
643,2,50,100,0,tanh,lbfgs,constant,0.0001,True,0.9605470638,0.96,0.9600508819,1243.967041,3.227294922,789642520,1590016,18.4,0.0,245.1
644,2,50,100,0,tanh,lbfgs,constant,0.0001,False,0.9616761088,0.96125,0.9611367651,1395.394775,3.192871094,696153923,1621962,17.1,0.0,244.4
645,2,50,100,0,tanh,lbfgs,adaptive,0.0001,True,0.9617892629,0.96,0.9601359735,1511.52124,3.204345703,734909289,1582144,18.2,0.0,245.4
646,2,50,100,0,tanh,lbfgs,adaptive,0.0001,False,0.9647250376,0.96375,0.9636228558,1628.036621,3.237060547,522320171,1598447,17.1,0.0,244.8
647,2,50,100,0,tanh,lbfgs,invscaling,0.0001,True,0.9616325533,0.96125,0.9612693692,1056.8396,3.212890625,507016063,1615221,16.7,0.0,244.1
648,2,50,100,0,tanh,lbfgs,invscaling,0.0001,False,0.9608680394,0.96,0.95999894,1194.950439,3.197998047,729418700,1669588,17.6,0.0,245.5
649,2,100,50,0,identity,sgd,constant,0.01,True,0.9258392475,0.9225,0.9215572626,1757.12207,1.140136719,1117660148,866325,0.6,0.2,228.1
650,2,100,50,0,identity,sgd,constant,0.01,False,0.9349757675,0.9325,0.931334734,1674.674316,1.093017578,1116644507,877348,0.9,0.0,228.7
651,2,100,50,0,identity,sgd,adaptive,0.01,True,0.9408928837,0.9375,0.9370473959,1671.984619,1.112304688,1116928826,869087,0.6,0.0,227.9
652,2,100,50,0,identity,sgd,adaptive,0.01,False,0.9351620759,0.93125,0.9302076412,1680.015137,1.098388672,1091050903,855116,0.8,0.2,228.3
653,2,100,50,0,identity,sgd,invscaling,0.01,True,0.2847565542,0.30125,0.2633726843,1681.479736,1.139404297,1119527717,885757,0.8,0.0,227.9
654,2,100,50,0,identity,sgd,invscaling,0.01,False,0.2338294682,0.285,0.2325288029,1669.218994,1.088378906,1113159260,848921,0.6,0.0,228.2
655,2,100,50,0,identity,sgd,constant,0.001,True,0.9417813682,0.93875,0.9381883579,1674.409912,1.123291016,1118427223,878074,0.8,0.2,228.2
656,2,100,50,0,identity,sgd,constant,0.001,False,0.9359812088,0.9325,0.9314993177,1685.253662,1.117919922,1125230533,897582,0.8,0.2,228.8
657,2,100,50,0,identity,sgd,adaptive,0.001,True,0.932880084,0.92875,0.9278371479,1672.761475,1.107177734,1115050906,885588,0.9,0.2,228.5
658,2,100,50,0,identity,sgd,adaptive,0.001,False,0.935682364,0.93125,0.9300416702,1695.567627,1.116210938,1125025478,897648,1.3,0.0,228.2
659,2,100,50,0,identity,sgd,invscaling,0.001,True,0.2293500964,0.28,0.2277887049,1736.693604,1.112304688,1087423606,855077,0.8,0.0,228.1
660,2,100,50,0,identity,sgd,invscaling,0.001,False,0.2386813888,0.2475,0.2256115571,1669.70459,1.123535156,1129516709,874690,0.9,0.0,228.7
661,2,100,50,0,identity,sgd,constant,0.0001,True,0.9407848339,0.9375,0.936871976,1695.300781,1.090576172,1115276105,851164,0.8,0.2,228.7
662,2,100,50,0,identity,sgd,constant,0.0001,False,0.9315278071,0.9275,0.9263235813,1680.354248,1.124267578,1119361775,863425,0.9,0.0,228.1
663,2,100,50,0,identity,sgd,adaptive,0.0001,True,0.9301607469,0.9275,0.9267767243,1671.168213,1.075927734,1117231061,895875,0.6,0.0,228.3
664,2,100,50,0,identity,sgd,adaptive,0.0001,False,0.9349021949,0.93125,0.9302666189,1673.059814,1.107421875,1121626641,838936,0.6,0.0,228.6
665,2,100,50,0,identity,sgd,invscaling,0.0001,True,0.2065436487,0.22875,0.2047233507,1676.270264,1.101806641,1130488204,861014,0.6,0.0,228.6
666,2,100,50,0,identity,sgd,invscaling,0.0001,False,0.2153690375,0.31625,0.2329378617,1671.008057,1.087646484,1110263595,877925,0.8,0.0,228.5
667,2,100,50,0,identity,adam,constant,0.01,True,0.9554037918,0.95375,0.9534501775,2006.811279,1.124267578,1254086512,879431,1.1,0.0,228.0
668,2,100,50,0,identity,adam,constant,0.01,False,0.9563554284,0.955,0.9548572345,1957.659668,1.112060547,1239899974,865010,0.8,0.0,228.4
669,2,100,50,0,identity,adam,adaptive,0.01,True,0.9578943876,0.95625,0.9562187699,1953.050781,1.081787109,1222524268,877366,0.9,0.2,228.3
670,2,100,50,0,identity,adam,adaptive,0.01,False,0.955763246,0.95375,0.9536530835,1936.050049,1.122802734,1241444172,902644,0.8,0.0,228.6
671,2,100,50,0,identity,adam,invscaling,0.01,True,0.9567767954,0.955,0.9548973951,1951.153809,1.114990234,1247040579,851436,0.6,0.0,228.0
672,2,100,50,0,identity,adam,invscaling,0.01,False,0.9586036411,0.9575,0.9573785721,1949.605957,1.114257813,1280349445,897476,0.6,0.0,228.0
673,2,100,50,0,identity,adam,constant,0.001,True,0.9565850761,0.955,0.9547213874,1979.207275,1.118896484,1224091197,865460,0.8,0.2,228.3
674,2,100,50,0,identity,adam,constant,0.001,False,0.9578221154,0.95625,0.9559916967,1950.085449,1.106201172,1246667334,860995,0.9,0.2,228.4
675,2,100,50,0,identity,adam,adaptive,0.001,True,0.9612019247,0.96,0.959916933,1950.106689,1.105224609,1233917227,873148,0.8,0.0,228.3
676,2,100,50,0,identity,adam,adaptive,0.001,False,0.9548750691,0.95375,0.9535666695,1955.380615,1.123535156,1259279216,875907,0.8,0.0,228.5
677,2,100,50,0,identity,adam,invscaling,0.001,True,0.9550982943,0.95375,0.9535269275,1950.309082,1.107666016,1249476215,872750,1.1,0.4,228.6
678,2,100,50,0,identity,adam,invscaling,0.001,False,0.9614071742,0.96,0.9599854531,1956.500488,1.137939453,1266890055,880647,0.8,0.2,228.9
679,2,100,50,0,identity,adam,constant,0.0001,True,0.95770238,0.95625,0.9560232722,1948.679199,1.107421875,1221489539,867031,0.9,0.2,227.8
680,2,100,50,0,identity,adam,constant,0.0001,False,0.9576118766,0.95625,0.9561051687,1954.28418,1.081787109,1234270939,862773,0.8,0.0,228.5
681,2,100,50,0,identity,adam,adaptive,0.0001,True,0.9586842099,0.9575,0.957375773,1975.468262,1.089599609,1219186895,868352,0.6,0.0,228.1
682,2,100,50,0,identity,adam,adaptive,0.0001,False,0.9566222252,0.955,0.9548774526,1952.708496,1.112304688,1254856045,887924,0.6,0.0,228.3
683,2,100,50,0,identity,adam,invscaling,0.0001,True,0.9572616383,0.95625,0.9560787242,1965.336426,1.086669922,1257003641,882914,0.9,0.0,228.1
684,2,100,50,0,identity,adam,invscaling,0.0001,False,0.9567095651,0.955,0.9548509968,1960.327637,1.093017578,1253635795,857063,0.6,0.2,228.2
685,2,100,50,0,identity,lbfgs,constant,0.01,True,0.9614599104,0.96,0.9600503344,2242.292236,3.279052734,696161136,926327,20.1,0.2,248.1
686,2,100,50,0,identity,lbfgs,constant,0.01,False,0.9609125173,0.96,0.9600089016,1778.990234,3.153564453,716036936,1158205,21.4,0.0,248.0
687,2,100,50,0,identity,lbfgs,adaptive,0.01,True,0.9517859786,0.95125,0.9510159059,1990.164307,3.313720703,711999776,987570,20.2,0.0,247.9
688,2,100,50,0,identity,lbfgs,adaptive,0.01,False,0.9498040763,0.94875,0.9484552467,1979.462158,3.219970703,722291602,955524,20.8,0.0,247.6
689,2,100,50,0,identity,lbfgs,invscaling,0.01,True,0.9648308611,0.96375,0.9636512168,2001.79248,3.28515625,689503780,932939,21.0,0.0,248.5
690,2,100,50,0,identity,lbfgs,invscaling,0.01,False,0.9551055931,0.95375,0.9537284197,1933.982178,3.27734375,938621071,1334577,20.8,0.0,248.8
691,2,100,50,0,identity,lbfgs,constant,0.001,True,0.9599539683,0.95875,0.9585916155,1895.456543,3.212402344,716464324,939947,20.4,0.0,247.9
692,2,100,50,0,identity,lbfgs,constant,0.001,False,0.9547697889,0.95375,0.9535636537,1909.749512,3.243896484,678715277,961786,20.1,0.0,247.6
693,2,100,50,0,identity,lbfgs,adaptive,0.001,True,0.9476427007,0.94625,0.9458415388,1831.825439,3.290527344,695670224,944789,20.2,0.2,247.6
694,2,100,50,0,identity,lbfgs,adaptive,0.001,False,0.9560424892,0.955,0.9547222387,1790.199219,3.132324219,700880662,930243,20.6,0.0,248.1
695,2,100,50,0,identity,lbfgs,invscaling,0.001,True,0.9611203034,0.96,0.9598219372,1899.828369,3.139160156,706065806,922316,20.6,0.0,248.4
696,2,100,50,0,identity,lbfgs,invscaling,0.001,False,0.9625482504,0.96125,0.9609546315,1771.131104,3.188720703,685842676,939370,19.9,0.0,246.9
697,2,100,50,0,identity,lbfgs,constant,0.0001,True,0.9534314596,0.9525,0.9521999147,1888.548584,3.141357422,715548429,934194,20.2,0.0,247.5
698,2,100,50,0,identity,lbfgs,constant,0.0001,False,0.953632276,0.9525,0.9522817103,1977.421875,3.200439453,685153171,957700,20.4,0.0,247.6
