idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
4319,3,100,100,150,relu,lbfgs,invscaling,0.0001,TRUE,0.9695605506,0.96875,0.9688257901,4995.500977,5.596679688,1458487925,1371494,31.1,0,258.9
5440,3,150,100,50,relu,lbfgs,adaptive,0.01,FALSE,0.9727482343,0.9725,0.972444715,4751.663574,5.487548828,1504154212,1345463,31.6,0,258.8
5616,3,150,100,100,relu,lbfgs,invscaling,0.0001,FALSE,0.9661413325,0.965,0.9650636051,5655.179199,3.092773438,1658557588,2616867,31.4,0,258.8
5441,3,150,100,50,relu,lbfgs,invscaling,0.01,TRUE,0.9644823774,0.96375,0.9638148762,4768.815674,5.477783203,1567460324,1382397,31.4,0.2,258.8
4522,3,100,150,50,tanh,lbfgs,adaptive,0.01,FALSE,0.9691023407,0.96875,0.968792237,2151.62085,5.112548828,1402196833,2669084,31.3,0,258.8
4252,3,100,100,150,identity,lbfgs,adaptive,0.01,FALSE,0.962840524,0.96125,0.961344931,2963.019775,4.620117188,1144545894,1282903,31.3,0,258.8
4534,3,100,150,50,tanh,lbfgs,adaptive,0.0001,FALSE,0.9681225989,0.9675,0.9675331802,2625.703369,5.209228516,1862479831,2631932,31,0,258.8
4526,3,100,150,50,tanh,lbfgs,constant,0.001,FALSE,0.9688490574,0.96875,0.9686820635,2430.283936,5.26953125,1300153228,2651350,30.6,0.2,258.8
5886,3,150,150,50,identity,lbfgs,invscaling,0.0001,FALSE,0.9608414747,0.96,0.9597889737,3363.739014,5.267578125,1268964933,1829887,31.6,0,258.7
5875,3,150,150,50,identity,lbfgs,constant,0.001,TRUE,0.9520568537,0.95125,0.951240065,4341.290771,5.677246094,1349771221,2102441,31,0.2,258.7
5601,3,150,100,100,relu,lbfgs,adaptive,0.01,TRUE,0.9618034458,0.96125,0.9611207797,5907.023926,3.060058594,1648419971,1443233,30.9,0,258.7
5446,3,150,100,50,relu,lbfgs,adaptive,0.001,FALSE,0.9665123744,0.96625,0.9661607664,5001.406982,5.485351563,1522072910,1364295,30.9,0,258.7
5437,3,150,100,50,relu,lbfgs,constant,0.01,TRUE,0.964092713,0.96375,0.9636268186,4660.516113,5.426513672,1517954943,1352730,30.6,0,258.7
5183,3,150,50,100,tanh,lbfgs,invscaling,0.0001,TRUE,0.9678841687,0.9675,0.9675412309,5679.834717,2.354003906,1389640010,2702014,31.3,0,258.6
4527,3,100,150,50,tanh,lbfgs,adaptive,0.001,TRUE,0.9682544036,0.9675,0.9675659249,1868.955566,5.032714844,983891229,2627645,31.3,0,258.6
5558,3,150,100,100,identity,lbfgs,constant,0.0001,FALSE,0.9639289545,0.9625,0.9626073966,3328.782227,5.306396484,1225284095,2455824,31.2,0.2,258.6
5611,3,150,100,100,relu,lbfgs,constant,0.0001,TRUE,0.9705347049,0.97,0.969869307,7842.560303,15.01489258,1635910431,2415709,31.2,0,258.6
4315,3,100,100,150,relu,lbfgs,constant,0.0001,TRUE,0.9683030742,0.9675,0.9672580634,4613.491455,2.147216797,1520194705,1777995,31,0,258.6
4573,3,100,150,100,identity,lbfgs,constant,0.01,TRUE,0.9609574648,0.96,0.959991411,3153.114746,4.923339844,1165904450,1714793,30.9,0,258.6
4589,3,100,150,100,identity,lbfgs,invscaling,0.0001,TRUE,0.9547388892,0.95375,0.9536279323,3114.088623,4.775878906,1155636841,1308207,30.6,0.2,258.6
5870,3,150,150,50,identity,lbfgs,constant,0.01,FALSE,0.9524597134,0.95125,0.9511586739,3632.995605,2.203125,1275360719,1901176,30.1,0.2,258.6
4581,3,100,150,100,identity,lbfgs,adaptive,0.001,TRUE,0.9610120007,0.96,0.959815543,3136.885254,4.878417969,1157743532,1243054,31.4,0.6,258.5
4525,3,100,150,50,tanh,lbfgs,constant,0.001,TRUE,0.9650482209,0.965,0.964933343,2966.24707,5.178955078,1857263247,2639653,31.1,0,258.5
4303,3,100,100,150,relu,lbfgs,constant,0.01,TRUE,0.9703471516,0.97,0.9698910777,4837.371582,5.575439453,1782644063,1719843,31.1,0.2,258.5
4529,3,100,150,50,tanh,lbfgs,invscaling,0.001,TRUE,0.9717034432,0.97125,0.9712228976,2366.832275,5.474609375,1082979767,2620107,31,0.2,258.5
5934,3,150,150,50,relu,lbfgs,invscaling,0.001,FALSE,0.9718784637,0.97125,0.9711654997,5038.13208,6.133789063,1737872472,1476150,31,0,258.5
4039,3,100,100,50,tanh,lbfgs,constant,0.001,TRUE,0.9682270753,0.9675,0.9676288987,3405.297607,4.535400391,1409930273,2315857,30.9,0,258.5
5940,3,150,150,50,relu,lbfgs,invscaling,0.0001,FALSE,0.971861935,0.97125,0.9712703388,5786.075928,6.071777344,1735992535,1481502,30.7,0,258.5
5615,3,150,100,100,relu,lbfgs,invscaling,0.0001,TRUE,0.9646506282,0.96375,0.9636640604,5190.564697,2.444824219,1639099242,1438594,30.7,0.8,258.5
4590,3,100,150,100,identity,lbfgs,invscaling,0.0001,FALSE,0.9574518557,0.95625,0.9560925752,3157.958496,4.940673828,1172869408,1718649,31.5,0.2,258.4
5345,3,150,50,150,tanh,lbfgs,invscaling,0.0001,TRUE,0.9616382537,0.96125,0.9612224522,2265.091064,5.769287109,1008282511,3001283,31.2,0,258.4
4037,3,100,100,50,tanh,lbfgs,invscaling,0.01,TRUE,0.9720363861,0.97125,0.971330591,3155.454102,4.797119141,843284816,2299120,31.1,0,258.4
5557,3,150,100,100,identity,lbfgs,constant,0.0001,TRUE,0.9597480729,0.95875,0.9586833866,3408.563232,1.902099609,1282533328,2131439,31.1,0.2,258.4
5551,3,150,100,100,identity,lbfgs,constant,0.001,TRUE,0.9539187848,0.9525,0.952467849,3078.135498,2.027099609,1198810690,1317796,31,0,258.4
4630,3,100,150,100,relu,lbfgs,adaptive,0.01,FALSE,0.9759437606,0.975,0.9750425299,4678.412109,5.740234375,1580637208,1287112,30.9,0,258.4
5931,3,150,150,50,relu,lbfgs,adaptive,0.001,TRUE,0.9667739245,0.96625,0.9660721485,4432.802246,2.471679688,1745146555,1813556,30.7,0,258.4
5600,3,150,100,100,relu,lbfgs,constant,0.01,FALSE,0.969915632,0.96875,0.9688003024,4957.908691,6.758789063,1671775939,1461064,30.7,0,258.4
5554,3,150,100,100,identity,lbfgs,adaptive,0.001,FALSE,0.9573279825,0.95625,0.956250134,3264.042969,7.704589844,1267365460,1337974,30.7,0.2,258.4
4049,3,100,100,50,tanh,lbfgs,invscaling,0.0001,TRUE,0.9727985007,0.9725,0.9724790382,3608.915527,4.817871094,1098386310,2288686,30.6,0,258.4
4265,3,100,100,150,identity,lbfgs,invscaling,0.0001,TRUE,0.9610687498,0.96,0.9599778886,2943.293701,4.855957031,1122073202,1222426,30.6,0,258.4
4316,3,100,100,150,relu,lbfgs,constant,0.0001,FALSE,0.9723415847,0.97125,0.9712028799,4647.756836,5.606933594,1547381509,1338193,31.4,0,258.3
5172,3,150,50,100,tanh,lbfgs,invscaling,0.01,FALSE,0.967783536,0.9675,0.9674931901,2729.839111,2.338623047,1027757964,2690049,31.2,0,258.3
5387,3,150,100,50,identity,lbfgs,invscaling,0.01,TRUE,0.9590829677,0.9575,0.9574138665,2923.833252,5.174560547,1150875491,1249159,31.2,0,258.3
4535,3,100,150,50,tanh,lbfgs,invscaling,0.0001,TRUE,0.9707931382,0.97,0.9700299356,2805.739014,5.155761719,1847801688,2628746,31,0,258.3
4636,3,100,150,100,relu,lbfgs,adaptive,0.001,FALSE,0.9670391462,0.96625,0.9661592903,4947.975586,5.689697266,1555187148,1344638,31,0,258.3
4533,3,100,150,50,tanh,lbfgs,adaptive,0.0001,TRUE,0.9740473957,0.97375,0.9737773616,1955.286621,5.222167969,1912498993,2643295,30.9,0,258.3
5881,3,150,150,50,identity,lbfgs,constant,0.0001,TRUE,0.9509478434,0.95,0.9496709695,3702.388428,9.421875,1283178638,1747328,30.9,0.2,258.3
4584,3,100,150,100,identity,lbfgs,invscaling,0.001,FALSE,0.9588783715,0.9575,0.9575492507,3004.929932,4.717773438,1158008586,1493133,30.9,0.2,258.3
